"Status","Year","Responsibility_level","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","SEO/HEO","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Mixed","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Communications","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Operational Delivery","70","70","34190","32080"
"Leaver Dept.","2021","SEO/HEO","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Policy","310","310","35740","34520"
"Leaver Dept.","2021","SEO/HEO","Unknown","Project Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Unknown","700","590","32370","32000"
"Leaver Dept.","2021","SEO/HEO","White","Commercial","80","70","36030","37030"
"Leaver Dept.","2021","SEO/HEO","White","Communications","60","60","38150","37420"
"Leaver Dept.","2021","SEO/HEO","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Economics","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Finance","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Human Resources","100","100","36110","34400"
"Leaver Dept.","2021","SEO/HEO","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Operational Delivery","250","250","34240","33160"
"Leaver Dept.","2021","SEO/HEO","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Other","70","70","33300","32830"
"Leaver Dept.","2021","SEO/HEO","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Policy","340","330","36570","35970"
"Leaver Dept.","2021","SEO/HEO","White","Project Delivery","130","130","34060","33300"
"Leaver Dept.","2021","SEO/HEO","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Science and Engineering","50","50","33030","32360"
"Leaver Dept.","2021","SEO/HEO","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","White","Unknown","920","830","34880","34140"
"Leaver Dept.","2021","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Operational Delivery","290","260","21650","21260"
"Leaver Dept.","2022","AA/AO","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Asian","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Operational Delivery","110","100","22080","21260"
"Leaver Dept.","2022","AA/AO","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Mixed","Economics","[c]","[c]","[c]","[c]"
