"Status","Year","Sexual_orientation","Parent_department","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Department of Health and Social Care","Public Health England","4460","4090","41170","36330"
"Leaver Dept.","2022","Heterosexual / straight","Department of Health and Social Care","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Food Standards Agency","Food Standards Agency","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","70","70","43350","39630"
"Leaver Dept.","2022","Heterosexual / straight","Foreign, Commonwealth and Development Office","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Revenue and Customs","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Treasury","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Treasury","HM Treasury (excl. agencies)","140","130","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Treasury","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","HM Treasury","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Home Office","Home Office","1010","980","35500","28810"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","Defence Equipment and Support","330","320","34200","31950"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","Defence Science and Technology Laboratory","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","Ministry of Defence (excl. agencies)","430","420","37010","33300"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Defence","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","HM Courts and Tribunals Service","360","350","27180","23300"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","HM Prison and Probation Service","420","410","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","Legal Aid Agency","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","Ministry of Justice (excl. agencies)","300","300","40350","36800"
"Leaver Dept.","2022","Heterosexual / straight","Ministry of Justice","Office of the Public Guardian","100","100","24700","22570"
"Leaver Dept.","2022","Heterosexual / straight","National Crime Agency","National Crime Agency","80","80","43670","40170"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland Office","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","50","50","35780","31720"
"Leaver Dept.","2022","Heterosexual / straight","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of Rail and Road","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Scotland","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Disclosure Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scottish Government","Transport Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","The National Archives","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Export Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","UK Statistics Authority","UK Statistics Authority","130","120","36000","31130"
"Leaver Dept.","2022","Heterosexual / straight","Water Services Regulation Authority","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government","Welsh Government (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Welsh Government","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Attorney General's Departments","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office","Cabinet Office (excl. agencies)","90","90","42300","37300"
"Leaver Dept.","2022","LGBO","Cabinet Office","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cabinet Office","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Chancellor's other departments","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Chancellor's other departments","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Charity Commission","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Competition and Markets Authority","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","70","43510","40050"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Business, Energy and Industrial Strategy","The Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Department for Education (excl. agencies)","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Education","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Environment, Food and Rural Affairs","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for International Trade","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities","Department for Levelling Up, Housing and Communities (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Levelling Up, Housing and Communities","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Department for Transport (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Transport","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions","Department for Work and Pensions (excl. agencies)","190","180","28830","27570"
"Leaver Dept.","2022","LGBO","Department for Work and Pensions","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","Department of Health and Social Care (excl. agencies)","50","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","Public Health England","320","300","39530","32650"
"Leaver Dept.","2022","LGBO","Department of Health and Social Care","UK Health Security Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Estyn","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Food Standards Agency","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Foreign, Commonwealth and Development Office","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Foreign, Commonwealth and Development Office","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Foreign, Commonwealth and Development Office","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Revenue and Customs","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Revenue and Customs","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","HM Treasury","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Home Office","Home Office","70","70","36610","30820"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Ministry of Defence (excl. agencies)","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Defence","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","HM Prison and Probation Service","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Ministry of Justice","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
