"Status","Year","Sex","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Inner London - West","80","50","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Inner London - West","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","31820","27760"
"Leaver Dept.","2022","Female","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Inner London - West","90","60","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","West Yorkshire","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Inner London - East","90","90","38520","32330"
"Leaver Dept.","2022","Female","Human Resources","Inner London - West","90","70","41110","33960"
"Leaver Dept.","2022","Female","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Inner London - West","50","50","[c]","[c]"
