"Status","Year","Profession_of_post","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Commercial","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Commercial","West Yorkshire","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - East","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - West","Declared non-disabled","90","90","45910","38600"
"Leaver Dept.","2022","Communications","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Inner London - West","Unknown","100","40","[c]","[c]"
"Leaver Dept.","2022","Communications","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Communications","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Inner London - East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Corporate Finance","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Greater Manchester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northumberland, and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - West and North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Counter Fraud","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
