"Status","Year","Parent_department","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","The National Archives","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","The National Archives","White","50","40","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","UK Export Finance","White","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Asian","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Undeclared","140","120","26490","23050"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","White","380","310","29400","23630"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","White","30","30","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Government (excl. agencies)","White","220","190","42940","37410"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Welsh Revenue Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Attorney General's Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Government Legal Department","White","60","50","47420","51250"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Serious Fraud Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Asian","70","70","40120","34550"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Mixed","50","50","42110","34240"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","Unknown","570","570","36570","32000"
"Leaver Dept.","2021","Cabinet Office","Cabinet Office (excl. agencies)","White","620","610","42690","34550"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Government Actuary's Department","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","National Savings and Investments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Advisory, Conciliation and Arbitration Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Companies House","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Department for Business, Energy and Industrial Strategy (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
