"Status","Year","Age","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","AA/AO","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","EO","90","80","27700","26880"
"New entrant CS","2022","20-29","Barnet","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","AA/AO","100","90","22060","21260"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","60","60","21360","21170"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","280","280","23160","24750"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","100","100","32650","33000"
"New entrant CS","2022","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","80","80","27560","27540"
"New entrant CS","2022","20-29","Bedford","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bedford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","AA/AO","110","110","21200","21250"
"New entrant CS","2022","20-29","Belfast","EO","60","60","26270","26590"
"New entrant CS","2022","20-29","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Belfast","SEO/HEO","50","50","33260","33080"
"New entrant CS","2022","20-29","Berkshire","AA/AO","70","70","23890","25540"
"New entrant CS","2022","20-29","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Berkshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","AA/AO","90","90","27690","29020"
"New entrant CS","2022","20-29","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","AA/AO","500","480","21350","21250"
"New entrant CS","2022","20-29","Birmingham","EO","330","330","26720","26590"
"New entrant CS","2022","20-29","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Birmingham","SEO/HEO","160","160","32970","33080"
"New entrant CS","2022","20-29","Birmingham","Unknown","60","50","22700","23170"
"New entrant CS","2022","20-29","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","AA/AO","160","150","21260","21260"
"New entrant CS","2022","20-29","Blackpool","EO","90","90","27520","27570"
"New entrant CS","2022","20-29","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","AA/AO","230","220","21230","21250"
"New entrant CS","2022","20-29","Bradford","EO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bradford","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Breckland and South Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","EO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","AA/AO","170","160","21150","21260"
"New entrant CS","2022","20-29","Bristol, City of","EO","100","100","25270","25000"
"New entrant CS","2022","20-29","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bristol, City of","SEO/HEO","160","160","32140","31240"
"New entrant CS","2022","20-29","Bristol, City of","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Bromley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Caithness and Sutherland, and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","EO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","AA/AO","80","80","23290","21820"
"New entrant CS","2022","20-29","Cambridgeshire CC","EO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","AA/AO","270","270","21140","21250"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","EO","130","120","26060","26590"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","SEO/HEO","70","70","33060","33080"
"New entrant CS","2022","20-29","Cardiff and Vale of Glamorgan","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","AA/AO","70","70","22230","21070"
"New entrant CS","2022","20-29","Central Hampshire","EO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Hampshire","SEO/HEO","130","130","28680","27010"
"New entrant CS","2022","20-29","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","EO","50","50","27550","27570"
"New entrant CS","2022","20-29","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","AA/AO","60","60","21680","21300"
"New entrant CS","2022","20-29","Cheshire East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","AA/AO","100","100","22920","23140"
"New entrant CS","2022","20-29","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","AA/AO","400","390","22000","21250"
"New entrant CS","2022","20-29","City of Edinburgh","EO","200","190","27000","27230"
"New entrant CS","2022","20-29","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","City of Edinburgh","SEO/HEO","210","200","33790","31540"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Clackmannanshire and Fife","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","EO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","AA/AO","80","80","23950","24150"
"New entrant CS","2022","20-29","Croydon","EO","210","210","29460","28650"
"New entrant CS","2022","20-29","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Croydon","SEO/HEO","120","120","35760","35050"
"New entrant CS","2022","20-29","Croydon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","20-29","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","AA/AO","160","150","20610","20970"
"New entrant CS","2022","20-29","Devon CC","EO","50","50","24840","24470"
"New entrant CS","2022","20-29","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","AA/AO","70","70","22470","21510"
"New entrant CS","2022","20-29","Dorset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dorset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","AA/AO","190","190","22310","22010"
"New entrant CS","2022","20-29","Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","100","100","22210","21640"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","AA/AO","100","100","22980","21680"
"New entrant CS","2022","20-29","East Kent","EO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","AA/AO","100","100","22530","23140"
"New entrant CS","2022","20-29","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Sussex CC","AA/AO","80","80","22750","21260"
"New entrant CS","2022","20-29","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","AA/AO","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","AA/AO","60","60","21550","21260"
"New entrant CS","2022","20-29","Falkirk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Flintshire and Wrexham","AA/AO","80","80","22140","23050"
"New entrant CS","2022","20-29","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
