"Status","Year","Region_ITL2","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Highlands and Islands","Na h-Eileanan Siar","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Na h-Eileanan Siar","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Orkney Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Orkney Islands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Shetland Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Operational Delivery","90","80","30180","31060"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Hackney and Newham","Unknown","250","230","[c]","[c]"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Operational Delivery","190","180","27800","28310"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Human Resources","30","30","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Knowledge and Information Management","60","60","42770","39100"
"Leaver CS","2022","Inner London - East","Lambeth","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Operational Delivery","560","530","39830","36260"
"Leaver CS","2022","Inner London - East","Lambeth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Science and Engineering","130","110","41260","39030"
"Leaver CS","2022","Inner London - East","Lambeth","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Operational Delivery","250","230","40170","33620"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Digital, Data and Technology","50","50","52550","53310"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Human Resources","30","30","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Medicine","40","40","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Operational Delivery","180","170","37070","31060"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Other","140","130","49920","46180"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Project Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Science and Engineering","40","30","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Tower Hamlets","Unknown","170","160","53400","54700"
"Leaver CS","2022","Inner London - West","Camden and City of London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Operational Delivery","120","110","28580","23720"
"Leaver CS","2022","Inner London - West","Camden and City of London","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Operational Delivery","110","110","[c]","[c]"
"Leaver CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Wandsworth","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Wandsworth","Operational Delivery","120","110","[c]","[c]"
"Leaver CS","2022","Inner London - West","Wandsworth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Wandsworth","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Commercial","60","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Communications","180","150","41920","38170"
"Leaver CS","2022","Inner London - West","Westminster","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Digital, Data and Technology","180","150","48160","45220"
"Leaver CS","2022","Inner London - West","Westminster","Economics","110","100","37160","33570"
"Leaver CS","2022","Inner London - West","Westminster","Finance","110","80","49920","45200"
"Leaver CS","2022","Inner London - West","Westminster","Human Resources","120","100","44750","39920"
"Leaver CS","2022","Inner London - West","Westminster","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","International Trade","90","90","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Legal","220","210","56730","55000"
"Leaver CS","2022","Inner London - West","Westminster","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Operational Delivery","850","790","41120","34260"
"Leaver CS","2022","Inner London - West","Westminster","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Other","190","180","34850","27380"
"Leaver CS","2022","Inner London - West","Westminster","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Policy","1080","920","47660","43520"
"Leaver CS","2022","Inner London - West","Westminster","Project Delivery","80","80","50510","44250"
"Leaver CS","2022","Inner London - West","Westminster","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Security","50","50","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Statistics","50","40","[c]","[c]"
"Leaver CS","2022","Inner London - West","Westminster","Unknown","950","680","47680","42470"
"Leaver CS","2022","Inner London - West","Westminster","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Operational Delivery","190","160","27290","25310"
"Leaver CS","2022","Kent","East Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Kent Thames Gateway","Operational Delivery","170","160","[c]","[c]"
"Leaver CS","2022","Kent","Kent Thames Gateway","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Kent Thames Gateway","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Operational Delivery","140","130","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Operational Delivery","110","100","30310","29290"
"Leaver CS","2022","Kent","Mid Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Mid Kent","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackburn with Darwen","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackburn with Darwen","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackburn with Darwen","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackburn with Darwen","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackpool","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackpool","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackpool","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackpool","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Blackpool","Human Resources","[c]","[c]","[c]","[c]"
