"Status","Year","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","65+","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Public Health England","60","40","50230","36930"
"New entrant CS","2021","65+","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Defence Equipment and Support","60","60","17960","17140"
"New entrant CS","2022","16-19","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Department for Work and Pensions (excl. agencies)","150","140","22550","21260"
"New entrant CS","2022","16-19","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Driver and Vehicle Licensing Agency","70","60","18990","18310"
"New entrant CS","2022","16-19","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","HM Prison and Probation Service","180","180","23270","23140"
"New entrant CS","2022","16-19","HM Revenue and Customs (excl. agencies)","140","130","22050","21250"
"New entrant CS","2022","16-19","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Home Office","40","40","[c]","[c]"
"New entrant CS","2022","16-19","Intellectual Property Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Met Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","16-19","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Animal and Plant Health Agency","220","210","24950","24370"
"New entrant CS","2022","20-29","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Cabinet Office (excl. agencies)","990","990","29580","28000"
"New entrant CS","2022","20-29","Centre for Environment, Fisheries and Aquaculture Science","50","50","[c]","[c]"
"New entrant CS","2022","20-29","Charity Commission","40","30","[c]","[c]"
"New entrant CS","2022","20-29","Companies House","70","70","24110","20100"
"New entrant CS","2022","20-29","Competition and Markets Authority","70","70","32620","33120"
"New entrant CS","2022","20-29","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Crown Commercial Service","50","50","26920","25520"
"New entrant CS","2022","20-29","Crown Office and Procurator Fiscal Service","230","220","25170","21050"
"New entrant CS","2022","20-29","Crown Prosecution Service","350","350","25190","23770"
"New entrant CS","2022","20-29","Defence Equipment and Support","360","360","24910","24750"
"New entrant CS","2022","20-29","Defence Science and Technology Laboratory","370","370","25520","25050"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","390","390","33660","33570"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","270","270","32880","34020"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","380","380","29840","28500"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","810","810","33480","32560"
"New entrant CS","2022","20-29","Department for International Trade","280","280","31240","31800"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","320","310","31520","30190"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","350","350","36410","34710"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","3950","3900","25470","25110"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","440","330","31300","31840"
"New entrant CS","2022","20-29","Disclosure Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Licensing Agency","250","240","20770","21840"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","130","120","24250","21840"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","80","80","30340","29360"
"New entrant CS","2022","20-29","Education Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Estyn","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","60","60","29650","30350"
"New entrant CS","2022","20-29","Food Standards Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Legal Department","140","130","31360","26950"
"New entrant CS","2022","20-29","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","110","110","26790","26370"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","920","900","23710","20970"
"New entrant CS","2022","20-29","HM Land Registry","170","170","25600","22600"
"New entrant CS","2022","20-29","HM Prison and Probation Service","5190","5140","24090","23170"
"New entrant CS","2022","20-29","HM Revenue and Customs (excl. agencies)","3640","3580","25960","26590"
"New entrant CS","2022","20-29","HM Treasury (excl. agencies)","200","200","29080","28500"
"New entrant CS","2022","20-29","Home Office","1150","1140","26990","24880"
"New entrant CS","2022","20-29","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Intellectual Property Office","90","90","26000","24030"
"New entrant CS","2022","20-29","Legal Aid Agency","50","40","[c]","[c]"
"New entrant CS","2022","20-29","Maritime and Coastguard Agency","60","60","27140","26840"
"New entrant CS","2022","20-29","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Met Office","120","120","21880","20910"
"New entrant CS","2022","20-29","Ministry of Defence (excl. agencies)","880","870","26730","25590"
"New entrant CS","2022","20-29","Ministry of Justice (excl. agencies)","310","310","30710","28950"
"New entrant CS","2022","20-29","National Crime Agency","160","160","31910","32260"
"New entrant CS","2022","20-29","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Records of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office for Standards in Education, Children's Services and Skills","40","40","[c]","[c]"
"New entrant CS","2022","20-29","Office of Gas and Electricity Markets","190","190","27780","25750"
"New entrant CS","2022","20-29","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Public Guardian","110","100","21840","20970"
"New entrant CS","2022","20-29","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Public Health England","80","70","28960","26880"
"New entrant CS","2022","20-29","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Registers of Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Revenue Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Royal Fleet Auxiliary","80","80","20110","16190"
"New entrant CS","2022","20-29","Rural Payments Agency","220","210","21960","21300"
"New entrant CS","2022","20-29","Scottish Courts and Tribunals Service","140","130","22810","22000"
"New entrant CS","2022","20-29","Scottish Fiscal Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government (excl. agencies)","550","540","29240","27230"
"New entrant CS","2022","20-29","Scottish Prison Service","200","200","22250","21640"
"New entrant CS","2022","20-29","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Serious Fraud Office","[c]","[c]","[c]","[c]"
