"Status","Year","Region_ITL2","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Sunderland","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","Unknown","90","90","31160","29600"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Tyneside","White","250","240","27250","24110"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Bexley and Greenwich","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Enfield","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Redbridge and Waltham Forest","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Bromley","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Black","30","30","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Croydon","White","100","100","43100","36870"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Merton, Kingston upon Thames and Sutton","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Barnet","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Brent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Ealing","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Harrow and Hillingdon","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Hounslow and Richmond upon Thames","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","White","60","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Shropshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Staffordshire CC","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Stoke-on-Trent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Telford and Wrekin","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Barnsley, Doncaster and Rotherham","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Sheffield","White","100","100","34880","31990"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Dumfries and Galloway","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","East Ayrshire and North Ayrshire mainland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scottish Borders","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","South Ayrshire","White","[c]","[c]","[c]","[c]"
