"Status","Year","Sex","Profession_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Statistics","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Asian","210","200","33540","31060"
"Leaver Dept.","2021","Male","Unknown","Black","90","80","33150","30350"
"Leaver Dept.","2021","Male","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Mixed","60","50","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Undeclared","90","80","35250","31240"
"Leaver Dept.","2021","Male","Unknown","Unknown","810","700","36740","32000"
"Leaver Dept.","2021","Male","Unknown","White","1170","1080","37300","32000"
"Leaver Dept.","2021","Unknown","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","Unknown","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Commercial","White","150","140","38440","36640"
"Leaver Dept.","2022","Female","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Communications","White","130","110","41820","37830"
"Leaver Dept.","2022","Female","Corporate Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Corporate Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Corporate Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Corporate Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Corporate Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Counter Fraud","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Asian","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Digital, Data and Technology","White","160","150","40660","37920"
"Leaver Dept.","2022","Female","Economics","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Economics","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Finance","White","170","150","40370","35850"
"Leaver Dept.","2022","Female","Geography","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Geography","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Human Resources","White","300","290","39800","33400"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Inspector of Education and Training","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Intelligence Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Knowledge and Information Management","White","130","120","44270","40840"
"Leaver Dept.","2022","Female","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Legal","White","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Asian","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Medicine","White","170","130","82380","84560"
"Leaver Dept.","2022","Female","Operational Delivery","Asian","660","610","30430","27570"
"Leaver Dept.","2022","Female","Operational Delivery","Black","400","380","32320","29290"
"Leaver Dept.","2022","Female","Operational Delivery","Mixed","170","150","32430","27570"
"Leaver Dept.","2022","Female","Operational Delivery","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Delivery","Undeclared","240","220","37580","32330"
"Leaver Dept.","2022","Female","Operational Delivery","Unknown","500","450","29830","26440"
"Leaver Dept.","2022","Female","Operational Delivery","White","3430","3190","32950","27570"
"Leaver Dept.","2022","Female","Operational Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Operational Research","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Other","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Other","White","300","290","29970","27570"
"Leaver Dept.","2022","Female","Planning","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectors","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectors","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectors","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectors","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Planning Inspectors","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Policy","Asian","110","100","41900","36540"
"Leaver Dept.","2022","Female","Policy","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Policy","Mixed","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Policy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Policy","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Policy","Unknown","310","140","43390","40010"
"Leaver Dept.","2022","Female","Policy","White","720","640","45850","40470"
"Leaver Dept.","2022","Female","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Project Delivery","White","180","170","39520","36740"
"Leaver Dept.","2022","Female","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Property","White","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Psychology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Psychology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Psychology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Psychology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Psychology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Science and Engineering","Asian","170","160","35820","32650"
"Leaver Dept.","2022","Female","Science and Engineering","Black","120","100","35450","34170"
"Leaver Dept.","2022","Female","Science and Engineering","Mixed","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Science and Engineering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Science and Engineering","Undeclared","120","110","43260","40070"
"Leaver Dept.","2022","Female","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Science and Engineering","White","1020","920","39820","37870"
"Leaver Dept.","2022","Female","Security","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Security","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Security","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Security","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Security","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Social Research","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Statistics","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Tax","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Asian","160","140","43060","36080"
"Leaver Dept.","2022","Female","Unknown","Black","100","90","40930","36800"
"Leaver Dept.","2022","Female","Unknown","Mixed","60","50","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Unknown","930","790","37680","32000"
