"Status","Year","Sexual_orientation","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Undeclared","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Inner London - West","60","50","40940","39080"
"Leaver Dept.","2021","Unknown","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Inner London - West","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","East Wales","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Inner London - East","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Inner London - West","630","620","42200","37410"
"Leaver Dept.","2021","Unknown","No function","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","North Yorkshire","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Unknown","360","360","32750","32000"
"Leaver Dept.","2021","Unknown","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","West Midlands","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Inner London - West","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Derbyshire and Nottinghamshire","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Wales","120","120","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
