"Status","Year","Organisation","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Defence Science and Technology Laboratory","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","EO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Inner London - West","70","60","57760","54900"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Inner London - West","70","70","36110","33570"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","SEO/HEO","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Inner London - West","50","40","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","EO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","AA/AO","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2021","Department for International Trade","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","G6/G7","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Trade","SEO/HEO","Inner London - West","40","40","[c]","[c]"
