"Status","Year","Sexual_orientation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Wales","White","2390","2320","27940","24030"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Asian","760","740","27390","26590"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Black","260","250","27490","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Mixed","120","120","27060","26130"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Other ethnicity","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Midlands (England)","White","1910","1840","29120","26350"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Asian","540","520","26220","24920"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Black","120","120","28520","27570"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Mixed","90","80","28690","26370"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Yorkshire and The Humber","White","2440","2350","29710","26590"
"New entrant CS","2022","LGBO","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Midlands (England)","White","170","170","25470","23750"
"New entrant CS","2022","LGBO","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East of England","White","140","140","26880","24800"
"New entrant CS","2022","LGBO","London","Asian","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","London","Black","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","London","Mixed","70","70","35260","33210"
"New entrant CS","2022","LGBO","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","London","White","700","680","36760","33120"
"New entrant CS","2022","LGBO","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North East (England)","White","270","260","25270","22670"
"New entrant CS","2022","LGBO","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North West (England)","White","530","520","26690","24800"
"New entrant CS","2022","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Scotland","White","530","520","27950","27230"
"New entrant CS","2022","LGBO","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South East (England)","White","270","270","28140","26140"
"New entrant CS","2022","LGBO","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","South West (England)","White","300","300","27430","24750"
"New entrant CS","2022","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Wales","White","280","270","26340","23170"
"New entrant CS","2022","LGBO","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","West Midlands (England)","White","220","210","27580","24830"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Yorkshire and The Humber","White","290","280","28990","26370"
"New entrant CS","2022","Undeclared","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East Midlands (England)","White","80","80","27380","24920"
"New entrant CS","2022","Undeclared","East of England","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","East of England","White","80","70","26260","25010"
"New entrant CS","2022","Undeclared","London","Asian","80","70","35660","31660"
"New entrant CS","2022","Undeclared","London","Black","60","60","33060","31060"
"New entrant CS","2022","Undeclared","London","Mixed","50","50","30360","27990"
"New entrant CS","2022","Undeclared","London","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","London","Undeclared","150","140","38780","34260"
"New entrant CS","2022","Undeclared","London","Unknown","370","210","37690","32790"
"New entrant CS","2022","Undeclared","London","White","360","340","37670","33210"
"New entrant CS","2022","Undeclared","North East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North East (England)","White","90","80","25590","22600"
"New entrant CS","2022","Undeclared","North West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","North West (England)","White","190","190","26650","24590"
"New entrant CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Overseas","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Scotland","White","160","160","29960","27230"
"New entrant CS","2022","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","Undeclared","60","50","31300","27570"
"New entrant CS","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South East (England)","White","150","140","30270","27910"
"New entrant CS","2022","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","Undeclared","70","70","33420","30160"
"New entrant CS","2022","Undeclared","South West (England)","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","South West (England)","White","190","180","30760","27540"
"New entrant CS","2022","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","Unknown","50","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Wales","White","110","110","29100","26700"
"New entrant CS","2022","Undeclared","West Midlands (England)","Asian","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
