"Status","Year","Profession_of_post","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Digital, Data and Technology","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","No function","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","50","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Property","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Outer London - South","80","80","52740","57430"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","East Wales","40","40","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","Inner London - East","30","30","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","Inner London - West","210","210","32310","31800"
"New entrant CS","2021","Economics","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","Inner London - West","80","80","32660","31500"
"New entrant CS","2021","Economics","No function","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","No function","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Inner London - West","50","50","[c]","[c]"
"New entrant CS","2021","Economics","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Analysis","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Commercial","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","28520","25000"
"New entrant CS","2021","Finance","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Inner London - West","180","170","40830","34020"
"New entrant CS","2021","Finance","Finance","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Finance","West Yorkshire","50","50","34520","28970"
"New entrant CS","2021","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","No function","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","No function","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","No function","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","No function","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","No function","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Grants Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","30390","24000"
"New entrant CS","2021","Human Resources","Human Resources","Greater Manchester","60","60","28680","20950"
"New entrant CS","2021","Human Resources","Human Resources","Hampshire and Isle of Wight","30","30","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Inner London - East","50","50","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Inner London - West","170","170","36510","32000"
"New entrant CS","2021","Human Resources","Human Resources","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","No function","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","No function","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
