"Status","Year","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Declared non-disabled","120","100","24980","21260"
"Leaver CS","2022","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Declared non-disabled","140","130","30210","27570"
"Leaver CS","2022","North Yorkshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Northumberland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared non-disabled","150","140","27930","27570"
"Leaver CS","2022","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2022","Nottingham","Declared non-disabled","310","270","28990","26030"
"Leaver CS","2022","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Unknown","160","150","27910","23990"
"Leaver CS","2022","Orkney Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared non-disabled","70","60","53150","46860"
"Leaver CS","2022","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Declared non-disabled","310","290","27080","21780"
"Leaver CS","2022","Oxfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Unknown","130","120","27920","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","70","60","30960","30450"
"Leaver CS","2022","Peterborough","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Declared non-disabled","90","80","27230","25080"
"Leaver CS","2022","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Plymouth","Declared non-disabled","140","120","31810","27570"
"Leaver CS","2022","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Unknown","60","50","30300","26750"
"Leaver CS","2022","Portsmouth","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Portsmouth","Declared non-disabled","230","200","32160","27570"
"Leaver CS","2022","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared non-disabled","70","60","29900","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Sefton","Declared non-disabled","220","180","30460","27570"
"Leaver CS","2022","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Unknown","90","80","29730","27570"
"Leaver CS","2022","Sheffield","Declared disabled","70","60","32130","27570"
"Leaver CS","2022","Sheffield","Declared non-disabled","270","240","31240","26470"
"Leaver CS","2022","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Unknown","80","80","32910","27570"
"Leaver CS","2022","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared non-disabled","70","60","31260","27570"
"Leaver CS","2022","Shropshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Declared non-disabled","140","130","30540","27570"
"Leaver CS","2022","Somerset CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared non-disabled","90","80","33600","27570"
"Leaver CS","2022","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Declared non-disabled","230","200","29120","25220"
"Leaver CS","2022","South Hampshire","Undeclared","60","60","28300","26720"
"Leaver CS","2022","South Hampshire","Unknown","130","100","22540","19860"
"Leaver CS","2022","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Declared non-disabled","170","140","34890","27570"
"Leaver CS","2022","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Unknown","120","100","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared non-disabled","60","50","27140","22200"
"Leaver CS","2022","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared non-disabled","80","70","30110","24230"
"Leaver CS","2022","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Declared non-disabled","100","90","36200","27570"
"Leaver CS","2022","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Declared disabled","50","50","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Declared non-disabled","230","210","31520","27570"
"Leaver CS","2022","Staffordshire CC","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Unknown","80","80","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Declared non-disabled","100","80","23770","20970"
"Leaver CS","2022","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Declared non-disabled","290","260","26580","24920"
"Leaver CS","2022","Suffolk CC","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Sunderland","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","Sunderland","Declared non-disabled","220","160","25220","27170"
"Leaver CS","2022","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","80","60","[c]","[c]"
"Leaver CS","2022","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Declared non-disabled","100","80","33070","27130"
"Leaver CS","2022","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Declared disabled","50","50","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Declared non-disabled","510","500","49750","44070"
"Leaver CS","2022","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Unknown","250","240","45790","37620"
"Leaver CS","2022","Tyneside","Declared disabled","140","120","25610","21260"
"Leaver CS","2022","Tyneside","Declared non-disabled","870","750","28040","21260"
"Leaver CS","2022","Tyneside","Undeclared","60","60","[c]","[c]"
"Leaver CS","2022","Tyneside","Unknown","370","320","32050","24880"
"Leaver CS","2022","Unknown","Declared disabled","60","40","26190","21840"
"Leaver CS","2022","Unknown","Declared non-disabled","420","360","28060","21840"
"Leaver CS","2022","Unknown","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","710","560","35270","31880"
"Leaver CS","2022","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Declared non-disabled","120","90","[c]","[c]"
"Leaver CS","2022","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Declared non-disabled","90","80","36360","29020"
"Leaver CS","2022","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Declared non-disabled","100","90","25330","26450"
"Leaver CS","2022","Warwickshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Declared non-disabled","90","80","30090","26750"
"Leaver CS","2022","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Essex","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Kent","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Declared non-disabled","110","100","27560","27570"
"Leaver CS","2022","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Northamptonshire","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Declared non-disabled","190","180","33650","29290"
"Leaver CS","2022","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Surrey","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Declared non-disabled","70","60","29170","27570"
"Leaver CS","2022","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Declared non-disabled","70","50","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Westminster","Declared disabled","340","300","41500","35890"
"Leaver CS","2022","Westminster","Declared non-disabled","2300","2060","46910","41970"
"Leaver CS","2022","Westminster","Undeclared","200","180","46830","43020"
"Leaver CS","2022","Westminster","Unknown","1640","1240","42920","36660"
"Leaver CS","2022","Wiltshire","Declared disabled","70","70","31260","29230"
"Leaver CS","2022","Wiltshire","Declared non-disabled","550","530","32820","29230"
"Leaver CS","2022","Wiltshire","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Wiltshire","Unknown","100","90","35720","32410"
"Leaver CS","2022","Wirral","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Wirral","Declared non-disabled","110","90","25860","21490"
"Leaver CS","2022","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
