"Status","Year","Sex","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Infrastructure Commission","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Records of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Savings and Investments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Budget Responsibility","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education, Children's Services and Skills","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of the Public Guardian","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of the Public Guardian","West Midlands","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Public Health England","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Queen Elizabeth II Centre","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Registers of Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Revenue Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Rural Payments Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office (incl. Office of the Advocate General for Scotland)","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Courts and Tribunals Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Courts and Tribunals Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Forestry","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Forestry","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Serious Fraud Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Social Security Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Standards and Testing Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Standards and Testing Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Submarine Delivery Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Teaching Regulation Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Hydrographic Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Intellectual Property Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Intellectual Property Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Space Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","East Wales","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Valuation Office Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Revenue Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Revenue Authority","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wilton Park","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Advisory, Conciliation and Arbitration Service","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Animal and Plant Health Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Inner London - East","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Inner London - West","690","680","43790","34550"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","Unknown","160","160","39330","32000"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Cabinet Office (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","[c]","[c]","[c]","[c]"
