"Status","Year","Function_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","No function","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","AA/AO","100","60","19620","19130"
"Leaver CS","2021","No function","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","AA/AO","150","140","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","No function","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","AA/AO","260","200","20330","21590"
"Leaver CS","2021","No function","Swansea","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","AA/AO","40","40","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","No function","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Lothian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","AA/AO","80","70","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Westminster","AA/AO","130","120","21500","22680"
"Leaver CS","2021","No function","Westminster","EO","130","130","25170","26410"
"Leaver CS","2021","No function","Westminster","G6/G7","210","200","60410","57420"
"Leaver CS","2021","No function","Westminster","SCS","60","50","105180","93000"
"Leaver CS","2021","No function","Westminster","SEO/HEO","250","240","35790","34460"
"Leaver CS","2021","No function","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","AA/AO","90","80","18530","18850"
"Leaver CS","2021","No function","Wiltshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wiltshire","SEO/HEO","60","60","33260","31370"
"Leaver CS","2021","No function","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","AA/AO","110","100","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","80","70","21830","21000"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","160","150","36280","36720"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Caithness and Sutherland and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
