"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","East Midlands (England)","240","220","22480","20970"
"Leaver CS","2022","Unknown","Operational Delivery","East of England","260","240","25360","24250"
"Leaver CS","2022","Unknown","Operational Delivery","London","890","840","35090","30470"
"Leaver CS","2022","Unknown","Operational Delivery","North East (England)","180","170","24440","21590"
"Leaver CS","2022","Unknown","Operational Delivery","North West (England)","400","370","24770","21680"
"Leaver CS","2022","Unknown","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Scotland","360","310","28020","24880"
"Leaver CS","2022","Unknown","Operational Delivery","South East (England)","440","410","24920","23160"
"Leaver CS","2022","Unknown","Operational Delivery","South West (England)","250","230","24380","21300"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","180","150","21700","21590"
"Leaver CS","2022","Unknown","Operational Delivery","Wales","190","170","25600","21920"
"Leaver CS","2022","Unknown","Operational Delivery","West Midlands (England)","320","300","23680","21050"
"Leaver CS","2022","Unknown","Operational Delivery","Yorkshire and The Humber","330","310","24260","21680"
"Leaver CS","2022","Unknown","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","London","90","80","36440","30600"
"Leaver CS","2022","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Overseas","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Scotland","60","50","28820","24710"
"Leaver CS","2022","Unknown","Other","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Other","South West (England)","70","70","24190","19850"
"Leaver CS","2022","Unknown","Other","Unknown","240","240","35970","33270"
"Leaver CS","2022","Unknown","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Planning","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","London","290","190","43030","37450"
"Leaver CS","2022","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","South West (England)","70","70","27130","25750"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","150","130","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East of England","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","540","450","46350","35060"
"Leaver CS","2022","Unknown","Unknown","North East (England)","310","260","25390","21260"
"Leaver CS","2022","Unknown","Unknown","North West (England)","350","320","29030","21260"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Scotland","540","490","34190","27940"
"Leaver CS","2022","Unknown","Unknown","South East (England)","110","100","32810","27570"
"Leaver CS","2022","Unknown","Unknown","South West (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","210","150","48970","34550"
"Leaver CS","2022","Unknown","Unknown","Wales","120","110","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","130","130","28850","27570"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","250","220","30640","27570"
"Leaver CS","2022","Unknown","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Veterinarian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","South West (England)","90","80","41340","36460"
"Leaver CS","2022","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","London","110","100","41830","39900"
"Leaver CS","2022","White","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Digital, Data and Technology","London","140","130","50820","44980"
"Leaver CS","2022","White","Digital, Data and Technology","North East (England)","50","50","43470","40370"
"Leaver CS","2022","White","Digital, Data and Technology","North West (England)","100","90","44430","40580"
"Leaver CS","2022","White","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
