"Status","Year","Region_ITL3","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Newry, Mourne and Down","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North and West Norfolk","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Hampshire","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Lanarkshire","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Nottinghamshire","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire CC","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland","Northumberland and Tyne and Wear","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Declared non-disabled","80","80","27330","22570"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Declared non-disabled","60","30","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Declared non-disabled","70","70","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Declared non-disabled","100","100","34540","30830"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Tees Valley and Durham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Declared non-disabled","60","50","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Declared non-disabled","100","100","27660","25770"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Declared non-disabled","200","200","47290","40600"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Declared non-disabled","210","200","27300","24450"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Unknown","110","100","31150","29600"
"Leaver Dept.","2021","Unknown","Unknown","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared non-disabled","240","230","38270","32000"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","34040","32000"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
