"Status","Year","Profession_of_post","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Planning Inspectors","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2022","Policy","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Inner London - West","560","470","44440","40050"
"Leaver CS","2022","Policy","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Inner London - West","540","460","50800","52840"
"Leaver CS","2022","Policy","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Gloucestershire, Wiltshire and Bath/Bristol area","100","90","36800","37370"
"Leaver CS","2022","Project Delivery","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Gloucestershire, Wiltshire and Bath/Bristol area","180","170","38480","36190"
"Leaver CS","2022","Project Delivery","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Inner London - West","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
