"Status","Year","Parent_department","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Cabinet Office","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cabinet Office","Male","Unknown","280","280","35290","32000"
"Leaver Dept.","2021","Cabinet Office","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chancellor's other departments","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Charity Commission","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Competition and Markets Authority","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","London","210","200","46350","40220"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","London","220","210","47380","40880"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Female","London","120","120","47670","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Male","London","90","90","45880","49600"
"Leaver Dept.","2021","Department for Education","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","London","110","110","46280","42660"
"Leaver Dept.","2021","Department for Education","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","London","60","60","43330","37350"
"Leaver Dept.","2021","Department for Education","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","London","170","170","41950","36190"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Female","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","London","130","130","41450","35620"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","London","110","110","42140","37410"
"Leaver Dept.","2021","Department for International Trade","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","London","100","100","40580","37410"
"Leaver Dept.","2021","Department for International Trade","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for International Trade","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","London","90","80","46530","42680"
"Leaver Dept.","2021","Department for Transport","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Wales","60","60","26410","21590"
"Leaver Dept.","2021","Department for Transport","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","London","110","110","44300","42460"
"Leaver Dept.","2021","Department for Transport","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Wales","60","60","29610","25710"
"Leaver Dept.","2021","Department for Transport","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Transport","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","London","120","120","39990","31880"
"Leaver Dept.","2021","Department for Work and Pensions","Female","North East (England)","120","110","26620","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","North West (England)","140","130","29320","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Scotland","80","80","26190","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","South West (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Wales","60","50","26660","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","West Midlands (England)","50","50","26760","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Female","Yorkshire and The Humber","100","100","33010","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Male","London","100","100","40640","32110"
"Leaver Dept.","2021","Department for Work and Pensions","Male","North East (England)","70","70","27890","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","North West (England)","110","110","30020","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","Scotland","70","60","25700","27570"
"Leaver Dept.","2021","Department for Work and Pensions","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Work and Pensions","Male","South West (England)","30","30","[c]","[c]"
