"Status","Year","Sexual_orientation","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","20-29","150","150","26350","26740"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","30-39","200","190","28600","27570"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","40-49","170","160","31250","27570"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","50-59","130","120","30700","27570"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","20-29","140","140","28070","27570"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","30-39","180","160","36210","32110"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","40-49","190","180","42430","37950"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","50-59","160","150","43080","39230"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","60-64","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","20-29","400","390","26150","25750"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","30-39","410","400","35260","34000"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","40-49","360","340","41070","37460"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","50-59","250","230","42560","39580"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","60-64","60","60","42890","39510"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","20-29","100","90","32710","31800"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","30-39","100","100","39230","33250"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","40-49","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","50-59","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","20-29","110","110","28170","27570"
"Leaver Dept.","2022","Heterosexual / straight","Wales","30-39","140","130","33940","30210"
"Leaver Dept.","2022","Heterosexual / straight","Wales","40-49","110","100","37060","31990"
"Leaver Dept.","2022","Heterosexual / straight","Wales","50-59","60","60","35230","27570"
"Leaver Dept.","2022","Heterosexual / straight","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","20-29","210","200","24990","24830"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","30-39","260","240","29460","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","40-49","220","200","35780","28710"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","50-59","140","130","40020","31760"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","20-29","220","200","28910","27570"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","30-39","280","250","34970","31510"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","40-49","240","220","41310","37300"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","50-59","190","160","42770","36330"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","20-29","300","280","35450","33570"
"Leaver Dept.","2022","LGBO","London","30-39","190","180","44310","40470"
"Leaver Dept.","2022","LGBO","London","40-49","90","80","52370","52610"
"Leaver Dept.","2022","LGBO","London","50-59","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","30-39","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","20-29","40","40","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","30-39","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","20-29","40","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","30-39","30","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","20-29","420","220","34480","32640"
"Leaver Dept.","2022","Undeclared","London","30-39","390","240","44270","40650"
"Leaver Dept.","2022","Undeclared","London","40-49","270","150","50990","51300"
"Leaver Dept.","2022","Undeclared","London","50-59","200","100","51380","48860"
"Leaver Dept.","2022","Undeclared","London","60-64","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","30-39","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","40-49","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","50-59","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","20-29","50","50","25380","23390"
"Leaver Dept.","2022","Undeclared","South West (England)","30-39","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","40-49","70","70","41060","39250"
"Leaver Dept.","2022","Undeclared","South West (England)","50-59","60","60","48140","47010"
"Leaver Dept.","2022","Undeclared","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","20-29","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","30-39","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","40-49","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","50-59","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Wales","50-59","[c]","[c]","[c]","[c]"
