"Status","Year","Region_ITL1","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scotland","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","No function","Heterosexual / straight","720","640","27560","27570"
"Leaver CS","2022","Scotland","No function","LGBO","60","50","27030","24250"
"Leaver CS","2022","Scotland","No function","Undeclared","80","70","28740","26120"
"Leaver CS","2022","Scotland","No function","Unknown","490","420","28370","26130"
"Leaver CS","2022","Scotland","Project Delivery","Heterosexual / straight","70","60","33010","30410"
"Leaver CS","2022","Scotland","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Heterosexual / straight","80","70","35460","39070"
"Leaver CS","2022","Scotland","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Heterosexual / straight","460","420","37790","30950"
"Leaver CS","2022","Scotland","Unknown","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Unknown","1290","1120","34080","28980"
"Leaver CS","2022","South East (England)","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data & Technology","Heterosexual / straight","60","60","37960","33300"
"Leaver CS","2022","South East (England)","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","No function","Heterosexual / straight","1850","1650","29320","27570"
"Leaver CS","2022","South East (England)","No function","LGBO","180","170","30390","27570"
"Leaver CS","2022","South East (England)","No function","Undeclared","200","180","32400","27570"
"Leaver CS","2022","South East (England)","No function","Unknown","620","550","28540","24370"
"Leaver CS","2022","South East (England)","Project Delivery","Heterosexual / straight","90","80","35380","35300"
"Leaver CS","2022","South East (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Property","Heterosexual / straight","50","50","35270","33330"
"Leaver CS","2022","South East (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Security","Heterosexual / straight","120","120","32020","28120"
"Leaver CS","2022","South East (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Security","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Heterosexual / straight","520","470","28750","25960"
"Leaver CS","2022","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Unknown","Undeclared","100","80","28330","27370"
"Leaver CS","2022","South East (England)","Unknown","Unknown","300","260","27270","24880"
"Leaver CS","2022","South West (England)","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Commercial","Heterosexual / straight","50","50","42420","37810"
"Leaver CS","2022","South West (England)","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Digital, Data & Technology","Heterosexual / straight","140","130","37340","36350"
"Leaver CS","2022","South West (England)","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Digital, Data & Technology","Undeclared","60","50","36040","35820"
"Leaver CS","2022","South West (England)","Digital, Data & Technology","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Finance","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Human Resources","Heterosexual / straight","50","50","34340","32730"
"Leaver CS","2022","South West (England)","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","No function","Heterosexual / straight","1360","1220","30890","27570"
"Leaver CS","2022","South West (England)","No function","LGBO","120","110","27990","27570"
"Leaver CS","2022","South West (England)","No function","Undeclared","180","150","31070","27570"
"Leaver CS","2022","South West (England)","No function","Unknown","470","420","28110","24250"
"Leaver CS","2022","South West (England)","Project Delivery","Heterosexual / straight","440","420","36360","33470"
"Leaver CS","2022","South West (England)","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Project Delivery","Undeclared","70","60","39150","39600"
"Leaver CS","2022","South West (England)","Project Delivery","Unknown","100","90","35110","33330"
"Leaver CS","2022","South West (England)","Property","Heterosexual / straight","50","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Security","Heterosexual / straight","90","80","29490","26670"
"Leaver CS","2022","South West (England)","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Heterosexual / straight","330","300","30870","26670"
"Leaver CS","2022","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Unknown","Unknown","140","130","26720","26350"
"Leaver CS","2022","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
