"Status","Year","Region_ITL1","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Declared non-disabled","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","140","140","32080","29190"
"Leaver Dept.","2021","Scotland","White","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","Scotland","White","Declared non-disabled","330","320","30060","27570"
"Leaver Dept.","2021","Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Declared non-disabled","210","200","33510","29290"
"Leaver Dept.","2021","South East (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","120","120","34660","31580"
"Leaver Dept.","2021","South West (England)","White","Declared disabled","70","70","32520","30660"
"Leaver Dept.","2021","South West (England)","White","Declared non-disabled","460","440","34790","31950"
"Leaver Dept.","2021","South West (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","390","390","33920","32000"
"Leaver Dept.","2021","Unknown","White","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Declared non-disabled","180","180","38970","32000"
"Leaver Dept.","2021","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Wales","White","Declared disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","Wales","White","Declared non-disabled","310","300","31000","27570"
"Leaver Dept.","2021","Wales","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","White","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Declared non-disabled","90","90","23450","21170"
"Leaver Dept.","2021","West Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Unknown","100","100","29550","22570"
"Leaver Dept.","2021","West Midlands (England)","White","Declared disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","White","Declared non-disabled","180","180","29540","26550"
"Leaver Dept.","2021","West Midlands (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
