"Status","Year","Age","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Female","60","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Female","250","230","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Male","270","260","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Male","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Female","200","180","35920","30110"
"Leaver Dept.","2021","30-39","Home Office","Male","150","150","33810","28670"
"Leaver Dept.","2021","30-39","Ministry of Defence","Female","120","110","38000","36730"
"Leaver Dept.","2021","30-39","Ministry of Defence","Male","140","130","38700","37640"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Female","80","80","46580","51580"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Male","50","50","44120","47860"
"Leaver Dept.","2021","30-39","Ministry of Justice","Female","270","250","30290","25690"
"Leaver Dept.","2021","30-39","Ministry of Justice","Male","170","170","34350","30850"
"Leaver Dept.","2021","30-39","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Cabinet Office","Female","90","80","52760","52520"
"Leaver Dept.","2021","40-49","Cabinet Office","Male","70","70","53820","54700"
"Leaver Dept.","2021","40-49","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Business, Energy and Industrial Strategy","Male","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Education","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs","Female","60","50","46710","47890"
"Leaver Dept.","2021","40-49","Department for Environment, Food and Rural Affairs","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Transport","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Transport","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Department for Work and Pensions","Female","220","200","31390","27570"
"Leaver Dept.","2021","40-49","Department for Work and Pensions","Male","140","130","31920","27570"
"Leaver Dept.","2021","40-49","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs","Female","210","190","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Revenue and Customs","Male","130","130","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Home Office","Female","140","130","42650","31100"
"Leaver Dept.","2021","40-49","Home Office","Male","90","90","39990","32740"
"Leaver Dept.","2021","40-49","Ministry of Defence","Female","90","90","42410","37890"
"Leaver Dept.","2021","40-49","Ministry of Defence","Male","80","80","44360","40580"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Ministry of Justice","Female","150","150","40470","34940"
"Leaver Dept.","2021","40-49","Ministry of Justice","Male","100","100","41880","35430"
"Leaver Dept.","2021","40-49","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cabinet Office","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Cabinet Office","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Female","180","170","31320","27570"
"Leaver Dept.","2021","50-59","Department for Work and Pensions","Male","100","100","34330","27570"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Female","140","130","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs","Male","100","100","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office","Female","80","70","40060","31060"
"Leaver Dept.","2021","50-59","Home Office","Male","50","50","37290","32990"
"Leaver Dept.","2021","50-59","Ministry of Defence","Female","60","60","38210","34050"
"Leaver Dept.","2021","50-59","Ministry of Defence","Male","70","70","48250","41570"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ministry of Justice","Female","110","100","34900","29580"
"Leaver Dept.","2021","50-59","Ministry of Justice","Male","100","90","37890","32920"
"Leaver Dept.","2021","50-59","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Scottish Government","Female","[c]","[c]","[c]","[c]"
