"Status","Year","Function_of_post","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Communications","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","London","90","70","45210","40600"
"Leaver CS","2022","Communications","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","London","130","120","43570","40050"
"Leaver CS","2022","Communications","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","London","30","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Debt","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
