"Status","Year","Region_ITL3","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Norwich and East Norfolk","East Anglia","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Ministry of Justice","50","50","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Nottingham","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Department for International Trade","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Foreign, Commonwealth and Development Office","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Eastern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Perth and Kinross and Stirling","Eastern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Peterborough","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Plymouth","Devon","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Portsmouth","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","East Wales","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Powys","East Wales","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Outer London - East and North East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Redbridge and Waltham Forest","Outer London - East and North East","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sandwell","West Midlands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Borders","Southern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","HM Revenue and Customs","60","60","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sefton","Merseyside","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Home Office","60","50","30100","24890"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sheffield","South Yorkshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shetland Islands","Highlands and Islands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire CC","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Solihull","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Somerset","Dorset and Somerset","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South and West Derbyshire","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Ayrshire","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Hampshire","Hampshire and Isle of Wight","United Kingdom Statistics Authority","50","50","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Foreign, Commonwealth and Development Office","30","30","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Lanarkshire","Southern Scotland","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Nottinghamshire","Derbyshire and Nottinghamshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Tees Valley and Durham","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Teesside","Tees Valley and Durham","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West Wales","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southampton","Hampshire and Isle of Wight","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southend-on-Sea","Essex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Staffordshire CC","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Stoke-on-Trent","Shropshire and Staffordshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Department for Transport","120","110","27950","21590"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Cabinet Office","50","50","49520","52500"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","HM Revenue and Customs","100","100","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Ministry of Justice","70","70","44950","40480"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Cabinet Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Department for Transport","[c]","[c]","[c]","[c]"
