"Status","Year","Disability","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Angus and Dundee City","White","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Antrim and Newtownabbey","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Ards and North Down","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Armagh City, Banbridge and Craigavon","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barking & Dagenham and Havering","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Asian","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnet","White","50","50","42620","36180"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Barnsley, Doncaster and Rotherham","White","110","90","25670","21280"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","White","280","260","39390","35930"
"Leaver CS","2021","Declared non-disabled","Bedford","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bedford","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Belfast","White","60","50","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Berkshire","White","70","60","36740","29290"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bexley and Greenwich","White","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Asian","50","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Birmingham","White","200","170","36420","27780"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackburn with Darwen","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Blackpool","White","160","130","26100","21010"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bournemouth and Poole","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bradford","White","90","70","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Breckland and South Norfolk","White","40","40","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brent","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bridgend and Neath Port Talbot","White","30","30","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Brighton and Hove","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bristol, City of","White","170","160","34080","28200"
"Leaver CS","2021","Declared non-disabled","Bromley","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Bromley","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Buckinghamshire CC","White","90","90","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Calderdale and Kirklees","Mixed","[c]","[c]","[c]","[c]"
