"Status","Year","Profession_of_post","Sex","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Female","White","160","150","40660","37920"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","Unknown","90","50","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Male","White","230","230","43460","38950"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Female","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Male","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Female","White","170","150","40370","35850"
"Leaver Dept.","2022","Finance","Male","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Male","White","150","140","45980","41170"
"Leaver Dept.","2022","Geography","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Asian","30","30","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Female","White","300","290","39800","33400"
"Leaver Dept.","2022","Human Resources","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Male","White","110","100","42330","36540"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inspector of Education and Training","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Intelligence Analysis","Male","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","International Trade","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Female","White","130","120","44270","40840"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Knowledge and Information Management","Male","White","80","80","43350","39150"
"Leaver Dept.","2022","Legal","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Female","White","40","30","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Asian","50","40","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Female","White","170","130","82380","84560"
"Leaver Dept.","2022","Medicine","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Medicine","Male","White","90","80","99350","104470"
"Leaver Dept.","2022","Operational Delivery","Female","Asian","660","610","30430","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Black","400","380","32320","29290"
"Leaver Dept.","2022","Operational Delivery","Female","Mixed","170","150","32430","27570"
"Leaver Dept.","2022","Operational Delivery","Female","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Female","Undeclared","240","220","37580","32330"
"Leaver Dept.","2022","Operational Delivery","Female","Unknown","500","450","29830","26440"
"Leaver Dept.","2022","Operational Delivery","Female","White","3430","3190","32950","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Asian","450","430","29780","27570"
"Leaver Dept.","2022","Operational Delivery","Male","Black","150","140","32890","28430"
"Leaver Dept.","2022","Operational Delivery","Male","Mixed","80","80","34060","29870"
"Leaver Dept.","2022","Operational Delivery","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Delivery","Male","Undeclared","190","180","35940","29270"
"Leaver Dept.","2022","Operational Delivery","Male","Unknown","350","330","31340","27570"
"Leaver Dept.","2022","Operational Delivery","Male","White","1850","1800","34490","27570"
"Leaver Dept.","2022","Operational Research","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Operational Research","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Female","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","Female","White","300","290","29970","27570"
"Leaver Dept.","2022","Other","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","Other","Male","White","210","210","33410","27570"
"Leaver Dept.","2022","Planning","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Female","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectors","Male","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Asian","110","100","41900","36540"
"Leaver Dept.","2022","Policy","Female","Black","50","50","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Mixed","50","50","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2022","Policy","Female","Unknown","310","140","43390","40010"
"Leaver Dept.","2022","Policy","Female","White","720","640","45850","40470"
"Leaver Dept.","2022","Policy","Male","Asian","90","80","37740","35070"
"Leaver Dept.","2022","Policy","Male","Black","[c]","[c]","[c]","[c]"
