"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other ethnicity","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Operational Delivery","280","240","28670","25340"
"Leaver CS","2021","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","No function","Science and Engineering","60","50","32450","34530"
"Leaver CS","2021","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Other","40","40","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Unknown","560","470","28520","26950"
"Leaver CS","2021","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Commercial","Unknown","50","50","81240","69000"
"Leaver CS","2021","Unknown","Communications","Communications","50","50","38950","37310"
"Leaver CS","2021","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","110","110","41950","38450"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Finance","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Grants Management","Operational Delivery","90","80","24610","21050"
"Leaver CS","2021","Unknown","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Human Resources","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Legal","70","60","53150","55000"
"Leaver CS","2021","Unknown","Legal","Operational Delivery","130","110","27150","22820"
"Leaver CS","2021","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Operational Delivery","1780","1680","26000","21810"
"Leaver CS","2021","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Policy","210","210","39790","33210"
"Leaver CS","2021","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","Science and Engineering","70","60","26430","24370"
"Leaver CS","2021","Unknown","No function","Unknown","130","120","42130","30070"
"Leaver CS","2021","Unknown","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Project Delivery","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Property","Property","120","100","28600","25500"
"Leaver CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Security","Security","70","60","27920","25540"
"Leaver CS","2021","Unknown","Security","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Medicine","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Operational Delivery","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Other","270","270","33080","30780"
"Leaver CS","2021","Unknown","Unknown","Policy","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","2650","2250","29630","27570"
"Leaver CS","2021","Unknown","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Economics","60","50","[c]","[c]"
"Leaver CS","2021","White","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Science and Engineering","30","30","[c]","[c]"
"Leaver CS","2021","White","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Commercial","100","90","40060","36450"
"Leaver CS","2021","White","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
