"Status","Year","Region_ITL2","Function_of_post","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","East Wales","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Internal Audit","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","No function","White","60","50","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","Unknown","White","140","130","29530","27570"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Analysis","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Commercial","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Property","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Unknown","White","100","100","30780","27570"
"Leaver Dept.","2021","Essex","Communications","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Communications","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Communications","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Communications","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Communications","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Communications","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Digital, Data & Technology","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Human Resources","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Legal","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","No function","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Project Delivery","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Property","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","Property","Black","[c]","[c]","[c]","[c]"
