"Status","Year","Organisation","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","White","80","60","25800","24110"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
