"Status","Year","Sexual_orientation","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","LGBO","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","London","250","250","44260","38580"
"Leaver Dept.","2021","LGBO","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","London","100","100","44410","40960"
"Leaver Dept.","2021","Undeclared","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","London","150","150","49810","50600"
"Leaver Dept.","2021","Undeclared","White","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","London","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","London","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","London","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","1370","1170","43100","38740"
"Leaver Dept.","2021","Unknown","Unknown","North East (England)","130","120","30060","27570"
"Leaver Dept.","2021","Unknown","Unknown","North West (England)","240","230","27650","24920"
"Leaver Dept.","2021","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Scotland","130","130","33490","27570"
"Leaver Dept.","2021","Unknown","Unknown","South East (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","South West (England)","150","150","35220","32340"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","390","33950","32000"
"Leaver Dept.","2021","Unknown","Unknown","Wales","90","90","30270","25500"
"Leaver Dept.","2021","Unknown","Unknown","West Midlands (England)","110","110","29440","23410"
"Leaver Dept.","2021","Unknown","Unknown","Yorkshire and The Humber","180","150","34820","32360"
"Leaver Dept.","2021","Unknown","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","London","320","210","47830","46380"
"Leaver Dept.","2021","Unknown","White","North East (England)","170","160","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","North West (England)","180","170","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Scotland","170","160","27620","25140"
"Leaver Dept.","2021","Unknown","White","South East (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Wales","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","East Midlands (England)","60","50","29780","25000"
"Leaver Dept.","2022","Heterosexual / straight","Asian","East of England","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","London","1090","1020","39180","33210"
"Leaver Dept.","2022","Heterosexual / straight","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","North West (England)","150","150","27850","26750"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","South East (England)","60","50","35170","29290"
"Leaver Dept.","2022","Heterosexual / straight","Asian","South West (England)","90","90","35580","28870"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","West Midlands (England)","250","240","28360","25640"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Yorkshire and The Humber","130","130","32190","27570"
"Leaver Dept.","2022","Heterosexual / straight","Black","East Midlands (England)","40","30","[c]","[c]"
