"Status","Year","Responsibility_level","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","AA/AO","UK Intellectual Property Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","United Kingdom Statistics Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Valuation Office Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Vehicle Certification Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Welsh Government (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Advisory, Conciliation and Arbitration Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Animal and Plant Health Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Attorney General's Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Cabinet Office (excl. agencies)","White","60","60","26940","27500"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Centre for Environment, Fisheries and Aquaculture Science","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Companies House","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Criminal Injuries Compensation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Commercial Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Crown Prosecution Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Equipment and Support","White","70","70","22000","20730"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Defence Science and Technology Laboratory","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Education (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Development","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Transport (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Asian","70","70","29040","27570"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Black","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","Unknown","80","80","28330","27570"
"Leaver Dept.","2021","EO","Department for Work and Pensions (excl. agencies)","White","400","380","27760","27570"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Department of Health and Social Care (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Driver and Vehicle Licensing Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Driver and Vehicle Licensing Agency","Black","[c]","[c]","[c]","[c]"
