"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Ministry of Defence","Heterosexual / straight","210","200","29040","27540"
"Leaver Dept.","2021","20-29","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Heterosexual / straight","110","110","33560","32560"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Heterosexual / straight","270","270","27050","23360"
"Leaver Dept.","2021","20-29","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Unknown","80","80","27160","24540"
"Leaver Dept.","2021","20-29","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Heterosexual / straight","200","200","46830","52500"
"Leaver Dept.","2021","30-39","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","130","130","41680","33250"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","120","110","47360","52300"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","150","140","39910","36970"
"Leaver Dept.","2021","30-39","Department for International Trade","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Heterosexual / straight","110","110","37960","34700"
"Leaver Dept.","2021","30-39","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Heterosexual / straight","240","220","30060","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Unknown","90","90","31000","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Unknown","500","480","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Heterosexual / straight","290","270","34810","29440"
"Leaver Dept.","2021","30-39","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Heterosexual / straight","190","190","37710","35840"
"Leaver Dept.","2021","30-39","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Heterosexual / straight","100","100","45600","51110"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Heterosexual / straight","320","310","31180","26410"
"Leaver Dept.","2021","30-39","Ministry of Justice","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other Cabinet Office Agencies","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
