"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Heterosexual / straight","60","50","31610","27570"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Heterosexual / straight","340","330","42340","38500"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Digital, Data and Technology","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Heterosexual / straight","90","90","47720","40050"
"Leaver Dept.","2022","Declared non-disabled","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Heterosexual / straight","280","270","42190","38150"
"Leaver Dept.","2022","Declared non-disabled","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Heterosexual / straight","350","340","39360","33280"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Heterosexual / straight","170","160","44650","42370"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Heterosexual / straight","200","170","79790","87100"
"Leaver Dept.","2022","Declared non-disabled","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Heterosexual / straight","4910","4650","32120","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","LGBO","330","320","32820","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Undeclared","390","360","33250","28590"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","290","270","34410","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Heterosexual / straight","440","430","30520","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","LGBO","40","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Heterosexual / straight","1080","1030","46270","40940"
"Leaver Dept.","2022","Declared non-disabled","Policy","LGBO","130","130","45320","40490"
"Leaver Dept.","2022","Declared non-disabled","Policy","Undeclared","80","80","45160","41970"
"Leaver Dept.","2022","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Heterosexual / straight","300","290","40620","37460"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Heterosexual / straight","60","60","43290","39970"
"Leaver Dept.","2022","Declared non-disabled","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Heterosexual / straight","1150","1080","37450","33730"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","LGBO","80","80","36030","32650"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Undeclared","100","90","36490","35610"
"Leaver Dept.","2022","Declared non-disabled","Science and Engineering","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Heterosexual / straight","60","60","43940","42980"
"Leaver Dept.","2022","Declared non-disabled","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Heterosexual / straight","1030","1010","45320","40580"
"Leaver Dept.","2022","Declared non-disabled","Unknown","LGBO","100","100","41780","35060"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Undeclared","80","80","41400","34550"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","900","710","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Heterosexual / straight","190","180","29930","27570"
"Leaver Dept.","2022","Undeclared","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Undeclared","120","120","33060","28410"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Heterosexual / straight","50","[c]","[c]","[c]"
