"Status","Year","Responsibility_level","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","60","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","60","50","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Human Resources","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Operational Delivery","Female","1300","1170","21350","21260"
"Leaver Dept.","2022","AA/AO","Operational Delivery","Male","790","760","21380","21260"
"Leaver Dept.","2022","AA/AO","Other","Female","110","100","21590","21260"
"Leaver Dept.","2022","AA/AO","Other","Male","50","50","21360","21260"
"Leaver Dept.","2022","AA/AO","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Science and Engineering","Female","120","110","21650","21820"
"Leaver Dept.","2022","AA/AO","Science and Engineering","Male","60","50","21290","21310"
"Leaver Dept.","2022","AA/AO","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","AA/AO","Unknown","Female","390","350","21760","21260"
"Leaver Dept.","2022","AA/AO","Unknown","Male","310","300","[c]","[c]"
"Leaver Dept.","2022","EO","Commercial","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Communications","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Counter Fraud","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Digital, Data and Technology","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","EO","Digital, Data and Technology","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","EO","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Finance","Female","70","50","[c]","[c]"
"Leaver Dept.","2022","EO","Finance","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Human Resources","Female","100","80","26710","26880"
"Leaver Dept.","2022","EO","Human Resources","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Operational Delivery","Female","1890","1770","27050","27570"
"Leaver Dept.","2022","EO","Operational Delivery","Male","1100","1070","27230","27570"
"Leaver Dept.","2022","EO","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Other","Female","190","180","27260","27570"
"Leaver Dept.","2022","EO","Other","Male","150","150","26650","27570"
"Leaver Dept.","2022","EO","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Policy","Female","140","110","27350","27850"
"Leaver Dept.","2022","EO","Policy","Male","100","80","27580","27690"
"Leaver Dept.","2022","EO","Project Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","EO","Project Delivery","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","EO","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Science and Engineering","Female","190","180","25570","25660"
"Leaver Dept.","2022","EO","Science and Engineering","Male","120","120","25270","26070"
"Leaver Dept.","2022","EO","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","EO","Unknown","Female","340","320","27950","27570"
"Leaver Dept.","2022","EO","Unknown","Male","270","250","27780","27570"
"Leaver Dept.","2022","G6/G7","Commercial","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Commercial","Male","60","50","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Communications","Female","70","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Communications","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Digital, Data and Technology","Female","70","60","57920","57300"
"Leaver Dept.","2022","G6/G7","Digital, Data and Technology","Male","110","100","57830","55420"
"Leaver Dept.","2022","G6/G7","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Economics","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Finance","Female","70","50","58120","56360"
"Leaver Dept.","2022","G6/G7","Finance","Male","80","70","57970","56480"
"Leaver Dept.","2022","G6/G7","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Human Resources","Female","100","90","56970","54540"
"Leaver Dept.","2022","G6/G7","Human Resources","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Knowledge and Information Management","Female","80","70","56340","54230"
"Leaver Dept.","2022","G6/G7","Knowledge and Information Management","Male","50","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Legal","Female","60","60","59500","58500"
"Leaver Dept.","2022","G6/G7","Legal","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Medicine","Female","60","50","64920","54760"
"Leaver Dept.","2022","G6/G7","Medicine","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Operational Delivery","Female","640","600","56970","54230"
"Leaver Dept.","2022","G6/G7","Operational Delivery","Male","390","380","58140","54850"
"Leaver Dept.","2022","G6/G7","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Other","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Other","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Policy","Female","410","310","57010","54340"
"Leaver Dept.","2022","G6/G7","Policy","Male","390","300","57340","54260"
"Leaver Dept.","2022","G6/G7","Project Delivery","Female","60","60","58550","57760"
"Leaver Dept.","2022","G6/G7","Project Delivery","Male","60","60","57690","56310"
"Leaver Dept.","2022","G6/G7","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Science and Engineering","Female","350","330","56780","53120"
"Leaver Dept.","2022","G6/G7","Science and Engineering","Male","220","210","58540","54250"
"Leaver Dept.","2022","G6/G7","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Unknown","Female","520","410","58530","54760"
"Leaver Dept.","2022","G6/G7","Unknown","Male","450","340","57910","54760"
"Leaver Dept.","2022","G6/G7","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","G6/G7","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Medicine","Female","140","120","109890","106500"
"Leaver Dept.","2022","SCS","Medicine","Male","100","80","116770","114000"
"Leaver Dept.","2022","SCS","Operational Delivery","Female","80","60","94510","90240"
"Leaver Dept.","2022","SCS","Operational Delivery","Male","60","50","98190","95200"
"Leaver Dept.","2022","SCS","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Policy","Female","70","50","[c]","[c]"
"Leaver Dept.","2022","SCS","Policy","Male","70","50","[c]","[c]"
"Leaver Dept.","2022","SCS","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","Unknown","Female","80","60","85380","76780"
"Leaver Dept.","2022","SCS","Unknown","Male","80","70","87660","79100"
"Leaver Dept.","2022","SEO/HEO","Commercial","Female","180","100","35790","36780"
"Leaver Dept.","2022","SEO/HEO","Commercial","Male","130","90","36290","36350"
"Leaver Dept.","2022","SEO/HEO","Communications","Female","120","110","36840","36330"
"Leaver Dept.","2022","SEO/HEO","Communications","Male","70","70","36410","36590"
"Leaver Dept.","2022","SEO/HEO","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Digital, Data and Technology","Female","180","140","36950","36780"
"Leaver Dept.","2022","SEO/HEO","Digital, Data and Technology","Male","270","230","37450","36840"
"Leaver Dept.","2022","SEO/HEO","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Economics","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Economics","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Finance","Female","160","110","37030","36330"
"Leaver Dept.","2022","SEO/HEO","Finance","Male","160","120","36910","36820"
"Leaver Dept.","2022","SEO/HEO","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Human Resources","Female","200","180","34620","33460"
"Leaver Dept.","2022","SEO/HEO","Human Resources","Male","70","70","35310","33570"
"Leaver Dept.","2022","SEO/HEO","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","International Trade","Female","30","30","[c]","[c]"
