"Status","Year","Region_ITL2","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Highlands and Islands","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Highlands and Islands","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Female","Declared disabled","110","100","40190","37190"
"Leaver Dept.","2022","Inner London - East","Female","Declared non-disabled","1100","1030","43720","40070"
"Leaver Dept.","2022","Inner London - East","Female","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Female","Unknown","330","300","49060","40560"
"Leaver Dept.","2022","Inner London - East","Male","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Male","Declared non-disabled","570","540","46670","40600"
"Leaver Dept.","2022","Inner London - East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - East","Male","Unknown","220","210","51400","49640"
"Leaver Dept.","2022","Inner London - West","Female","Declared disabled","270","240","43310","38730"
"Leaver Dept.","2022","Inner London - West","Female","Declared non-disabled","1800","1660","45600","40600"
"Leaver Dept.","2022","Inner London - West","Female","Undeclared","130","130","41030","37510"
"Leaver Dept.","2022","Inner London - West","Female","Unknown","1170","740","40630","34020"
"Leaver Dept.","2022","Inner London - West","Male","Declared disabled","200","180","46060","40050"
"Leaver Dept.","2022","Inner London - West","Male","Declared non-disabled","1390","1290","47200","41970"
"Leaver Dept.","2022","Inner London - West","Male","Undeclared","120","110","44340","40220"
"Leaver Dept.","2022","Inner London - West","Male","Unknown","980","630","42360","36250"
"Leaver Dept.","2022","Inner London - West","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Female","Declared non-disabled","80","70","37570","29290"
"Leaver Dept.","2022","Kent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Kent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Kent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Female","Declared non-disabled","90","90","33720","31990"
"Leaver Dept.","2022","Lancashire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Male","Declared non-disabled","70","70","34130","27570"
"Leaver Dept.","2022","Lancashire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lancashire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Female","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Leicestershire, Rutland and Northamptonshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Female","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Female","Declared non-disabled","270","260","28850","25310"
"Leaver Dept.","2022","Merseyside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Female","Unknown","80","70","35210","30130"
"Leaver Dept.","2022","Merseyside","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Male","Declared non-disabled","190","190","29170","26160"
"Leaver Dept.","2022","Merseyside","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Merseyside","Male","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Female","Declared non-disabled","90","80","37540","33300"
"Leaver Dept.","2022","North Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Male","Declared non-disabled","70","70","37550","33150"
"Leaver Dept.","2022","North Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Female","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Female","Declared non-disabled","310","290","30410","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Female","Unknown","100","100","36190","28080"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Male","Declared non-disabled","200","200","33430","27570"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland, and Tyne and Wear","Male","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - East and North East","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Female","Declared non-disabled","130","120","38760","32160"
"Leaver Dept.","2022","Outer London - South","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Male","Declared non-disabled","100","100","40140","35070"
"Leaver Dept.","2022","Outer London - South","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - South","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Female","Declared disabled","40","30","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Female","Declared non-disabled","540","490","36730","32330"
"Leaver Dept.","2022","Outer London - West and North West","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Female","Unknown","270","250","45750","40070"
"Leaver Dept.","2022","Outer London - West and North West","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Male","Declared non-disabled","280","260","40420","32650"
"Leaver Dept.","2022","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Outer London - West and North West","Male","Unknown","150","150","53270","46000"
"Leaver Dept.","2022","Overseas","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Female","Declared non-disabled","70","60","30850","27570"
"Leaver Dept.","2022","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Female","Declared non-disabled","110","100","34980","31990"
"Leaver Dept.","2022","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Male","Declared non-disabled","90","90","38980","35310"
"Leaver Dept.","2022","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Female","Declared non-disabled","70","70","35040","28080"
"Leaver Dept.","2022","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Female","Declared non-disabled","80","80","35150","29290"
"Leaver Dept.","2022","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Female","Declared non-disabled","90","90","30000","27570"
"Leaver Dept.","2022","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Declared non-disabled","160","150","36400","31990"
"Leaver Dept.","2022","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Female","Unknown","240","120","35900","32000"
"Leaver Dept.","2022","Unknown","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Declared non-disabled","120","120","40340","33730"
"Leaver Dept.","2022","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Male","Unknown","170","100","38030","32000"
"Leaver Dept.","2022","West Central Scotland","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Declared non-disabled","240","230","28430","27570"
"Leaver Dept.","2022","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Female","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Declared non-disabled","180","180","28700","27570"
"Leaver Dept.","2022","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Central Scotland","Male","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Declared disabled","60","60","32390","27570"
"Leaver Dept.","2022","West Midlands","Female","Declared non-disabled","420","380","32500","27570"
"Leaver Dept.","2022","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Female","Unknown","140","140","36100","28290"
"Leaver Dept.","2022","West Midlands","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Declared non-disabled","270","270","33270","27570"
"Leaver Dept.","2022","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","West Midlands","Male","Unknown","100","100","35460","29360"
