"Status","Year","Profession_of_post","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Psychology","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","East of England","60","50","41220","39380"
"Leaver CS","2022","Science and Engineering","Female","London","190","170","40460","40060"
"Leaver CS","2022","Science and Engineering","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","South East (England)","70","60","39790","38600"
"Leaver CS","2022","Science and Engineering","Female","South West (England)","130","120","32880","28870"
"Leaver CS","2022","Science and Engineering","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","East of England","60","60","35550","32960"
"Leaver CS","2022","Science and Engineering","Male","London","80","70","49990","40560"
"Leaver CS","2022","Science and Engineering","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","South East (England)","110","110","38590","36400"
"Leaver CS","2022","Science and Engineering","Male","South West (England)","430","410","35040","33150"
"Leaver CS","2022","Science and Engineering","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Security","Male","London","50","50","[c]","[c]"
"Leaver CS","2022","Security","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Scotland","80","80","35600","39070"
"Leaver CS","2022","Security","Male","South East (England)","150","150","31940","28120"
"Leaver CS","2022","Security","Male","South West (England)","110","100","29250","26670"
"Leaver CS","2022","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","Social Research","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","London","40","30","[c]","[c]"
"Leaver CS","2022","Statistics","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","East Midlands (England)","270","230","24460","21260"
"Leaver CS","2022","Unknown","Female","East of England","150","120","31170","27570"
"Leaver CS","2022","Unknown","Female","London","830","670","43960","35060"
"Leaver CS","2022","Unknown","Female","North East (England)","610","480","25220","21260"
"Leaver CS","2022","Unknown","Female","North West (England)","600","510","26510","21260"
"Leaver CS","2022","Unknown","Female","Northern Ireland","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Scotland","880","750","35980","30040"
"Leaver CS","2022","Unknown","Female","South East (England)","230","180","29610","27570"
"Leaver CS","2022","Unknown","Female","South West (England)","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Unknown","150","120","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Wales","230","190","[c]","[c]"
"Leaver CS","2022","Unknown","Female","West Midlands (England)","250","220","25390","27570"
"Leaver CS","2022","Unknown","Female","Yorkshire and The Humber","380","300","27410","21260"
"Leaver CS","2022","Unknown","Male","East Midlands (England)","200","180","[c]","[c]"
"Leaver CS","2022","Unknown","Male","East of England","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","Male","London","810","650","49990","44250"
"Leaver CS","2022","Unknown","Male","North East (England)","340","300","27130","21260"
"Leaver CS","2022","Unknown","Male","North West (England)","500","460","31370","21260"
"Leaver CS","2022","Unknown","Male","Northern Ireland","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Scotland","770","710","38140","31540"
"Leaver CS","2022","Unknown","Male","South East (England)","160","140","[c]","[c]"
"Leaver CS","2022","Unknown","Male","South West (England)","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Unknown","130","100","46770","34550"
"Leaver CS","2022","Unknown","Male","Wales","190","170","[c]","[c]"
"Leaver CS","2022","Unknown","Male","West Midlands (England)","210","200","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Yorkshire and The Humber","340","300","29490","26670"
"Leaver CS","2022","Veterinarian","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","London","90","90","43960","40980"
"Leaver Dept.","2021","Communications","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","South East (England)","[c]","[c]","[c]","[c]"
