"Status","Year","Region_ITL2","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","No function","220","200","41020","38200"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","No function","140","130","46490","40860"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cumbria","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","No function","230","220","33810","28590"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","No function","110","100","34210","27570"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derbyshire and Nottinghamshire","Male","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","No function","70","70","35420","28980"
"Leaver Dept.","2022","Devon","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","No function","30","30","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","No function","220","200","37330","30760"
"Leaver Dept.","2022","East Anglia","Female","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","No function","120","120","41280","27570"
"Leaver Dept.","2022","East Anglia","Male","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Anglia","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Wales","Female","No function","140","130","30970","27570"
