"Status","Year","Region_ITL2","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Ministry of Justice","White","130","120","21450","19930"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department for Work and Pensions","White","190","160","27010","26120"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Department of Health and Social Care","White","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Revenue and Customs","White","120","100","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Home Office","White","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Housing, Communities and Local Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","Unknown","60","60","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Ministry of Justice","White","150","130","25140","20440"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office for Standards in Education","White","30","30","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
