"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Debt Management Office","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","Female","330","300","38130","32790"
"Leaver CS","2022","UK Health Security Agency","Operational Delivery","Male","190","180","42140","32790"
"Leaver CS","2022","UK Health Security Agency","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","Female","120","110","36020","33330"
"Leaver CS","2022","UK Health Security Agency","Science and Engineering","Male","50","50","36640","35070"
"Leaver CS","2022","UK Hydrographic Office","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Male","70","70","35790","33960"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Female","160","120","23990","19860"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Male","160","120","23810","20100"
"Leaver CS","2022","UK Statistics Authority","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","Female","90","80","21920","22010"
"Leaver CS","2022","Valuation Office Agency","Operational Delivery","Male","40","40","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","Female","50","40","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Property","Male","70","60","36490","31130"
"Leaver CS","2022","Valuation Office Agency","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Male","[c]","[c]","[c]","[c]"
