"Status","Year","Region_ITL3","Sex","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Solihull","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Female","Declared non-disabled","70","60","29180","26630"
"Leaver CS","2022","Somerset CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Male","Declared non-disabled","70","60","31860","29520"
"Leaver CS","2022","Somerset CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Female","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Female","Declared non-disabled","110","90","29400","25160"
"Leaver CS","2022","South Hampshire","Female","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Female","Unknown","60","40","21600","19610"
"Leaver CS","2022","South Hampshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Male","Declared non-disabled","120","100","28870","25130"
"Leaver CS","2022","South Hampshire","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Male","Unknown","80","50","23240","20100"
"Leaver CS","2022","South Hampshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Female","Declared non-disabled","110","80","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Female","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Male","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Female","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","South West Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","South West Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Southampton","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Male","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Southampton","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Male","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Female","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Female","Declared non-disabled","110","100","29630","27570"
"Leaver CS","2022","Staffordshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Male","Declared non-disabled","120","110","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Female","Declared non-disabled","70","60","24010","20970"
"Leaver CS","2022","Stoke-on-Trent","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Female","Declared non-disabled","150","130","24660","21490"
"Leaver CS","2022","Suffolk CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Male","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Male","Declared non-disabled","150","140","28350","27370"
"Leaver CS","2022","Suffolk CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Male","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Sunderland","Female","Declared disabled","30","20","[c]","[c]"
"Leaver CS","2022","Sunderland","Female","Declared non-disabled","150","110","25170","27570"
"Leaver CS","2022","Sunderland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Female","Unknown","60","40","[c]","[c]"
"Leaver CS","2022","Sunderland","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Male","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Sunderland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Swansea","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Swansea","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Female","Declared non-disabled","260","250","47420","40450"
"Leaver CS","2022","Tower Hamlets","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Female","Unknown","140","130","41650","32960"
"Leaver CS","2022","Tower Hamlets","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Male","Declared non-disabled","250","250","52180","49590"
"Leaver CS","2022","Tower Hamlets","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Male","Unknown","110","110","50760","46460"
"Leaver CS","2022","Tyneside","Female","Declared disabled","80","60","26980","21260"
"Leaver CS","2022","Tyneside","Female","Declared non-disabled","550","460","27710","21260"
"Leaver CS","2022","Tyneside","Female","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Tyneside","Female","Unknown","200","160","32930","24110"
"Leaver CS","2022","Tyneside","Male","Declared disabled","60","60","[c]","[c]"
"Leaver CS","2022","Tyneside","Male","Declared non-disabled","310","290","28570","21260"
"Leaver CS","2022","Tyneside","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Tyneside","Male","Unknown","180","160","31100","24880"
"Leaver CS","2022","Unknown","Female","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Declared non-disabled","250","200","25490","21840"
"Leaver CS","2022","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Unknown","320","230","31030","21840"
"Leaver CS","2022","Unknown","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Declared non-disabled","180","160","31430","26470"
"Leaver CS","2022","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Unknown","390","340","36810","32980"
"Leaver CS","2022","Wakefield","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Female","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Wakefield","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Male","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Wakefield","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Female","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Female","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Wandsworth","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Male","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wandsworth","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Female","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Warrington","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Male","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Warrington","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warrington","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Male","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Warwickshire CC","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Female","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Female","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Male","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Male","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","West Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
