"Status","Year","Parent_department","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office","White","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Asian","Unknown","160","150","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Black","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","Unknown","Unknown","610","590","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Revenue and Customs","White","Unknown","740","710","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","No function","80","70","[c]","[c]"
"Leaver Dept.","2021","HM Treasury","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Asian","Unknown","140","130","34350","31450"
"Leaver Dept.","2021","Home Office","Black","Unknown","60","50","32870","28670"
"Leaver Dept.","2021","Home Office","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Mixed","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Home Office","Unknown","Unknown","80","70","[c]","[c]"
"Leaver Dept.","2021","Home Office","White","Unknown","710","680","35910","29860"
"Leaver Dept.","2021","Ministry of Defence","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Chinese","Security","[c]","[c]","[c]","[c]"
