"Status","Year","Age","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","42430","37460"
"Leaver Dept.","2021","50-59","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Caithness and Sutherland and Ross and Cromarty","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Causeway Coast and Glens","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Croydon","Outer London - South","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Lothian and Midlothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Glasgow City","West Central Scotland","60","50","30830","27570"
"Leaver Dept.","2021","50-59","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Kensington & Chelsea and Hammersmith & Fulham","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Kent Thames Gateway","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Leeds","West Yorkshire","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Manchester","Greater Manchester","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North Yorkshire CC","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Nottingham","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Powys","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Southampton","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Telford and Wrekin","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Thurrock","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Tower Hamlets","Inner London - East","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Tyneside","Northumberland and Tyne and Wear","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Warrington","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Essex","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Lothian","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Westminster","Inner London - West","310","290","54680","49500"
"Leaver Dept.","2021","50-59","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","York","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Devon CC","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Lambeth","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North and North East Lincolnshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Plymouth","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Swansea","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
