"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","470","450","26880","22680"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","150","140","37150","36410"
"New entrant CS","2021","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","30","30","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","200","190","35110","30650"
"New entrant CS","2021","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","80","70","36620","36030"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Work and Pensions","360","350","27300","27570"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Defence","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Ministry of Justice","80","70","26300","21300"
"New entrant CS","2021","50-59","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Scottish Government","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Cabinet Office","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Business, Energy and Industrial Strategy","60","60","48020","40340"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Environment, Food and Rural Affairs","120","110","38600","35070"
"New entrant CS","2021","50-59","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Transport","70","70","34380","26590"
"New entrant CS","2021","50-59","Declared non-disabled","Department for Work and Pensions","2110","2070","26620","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Department of Health and Social Care","230","190","41680","36690"
"New entrant CS","2021","50-59","Declared non-disabled","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","HM Revenue and Customs","170","170","27810","20140"
"New entrant CS","2021","50-59","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Home Office","50","50","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Defence","620","610","32390","29670"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Ministry of Justice","510","480","24440","21300"
"New entrant CS","2021","50-59","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scotland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Scottish Government","110","110","31930","27140"
"New entrant CS","2021","50-59","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","United Kingdom Statistics Authority","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Department for Work and Pensions","100","100","26910","27570"
"New entrant CS","2021","50-59","Undeclared","Department of Health and Social Care","50","40","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Attorney General's Departments","70","70","45790","48080"
"New entrant CS","2021","50-59","Unknown","Cabinet Office","90","90","78460","72000"
"New entrant CS","2021","50-59","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Education","50","50","40460","36500"
"New entrant CS","2021","50-59","Unknown","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Department for Transport","90","80","28030","26130"
"New entrant CS","2021","50-59","Unknown","Department for Work and Pensions","270","270","27220","27570"
"New entrant CS","2021","50-59","Unknown","Department of Health and Social Care","140","140","49570","41560"
"New entrant CS","2021","50-59","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","HM Land Registry","70","70","26120","22350"
"New entrant CS","2021","50-59","Unknown","HM Revenue and Customs","390","380","26710","20140"
"New entrant CS","2021","50-59","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Home Office","210","210","34100","25960"
"New entrant CS","2021","50-59","Unknown","Ministry of Defence","160","160","34820","30620"
"New entrant CS","2021","50-59","Unknown","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ministry of Justice","390","370","24300","21170"
"New entrant CS","2021","50-59","Unknown","National Crime Agency","170","170","38160","36410"
"New entrant CS","2021","50-59","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
