"Status","Year","Age","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","AA/AO","80","70","20490","20970"
"Leaver Dept.","2022","20-29","East Midlands (England)","EO","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","EO","60","60","27050","26670"
"Leaver Dept.","2022","20-29","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","AA/AO","240","220","23510","23740"
"Leaver Dept.","2022","20-29","London","EO","870","770","28480","27850"
"Leaver Dept.","2022","20-29","London","G6/G7","390","320","54620","54270"
"Leaver Dept.","2022","20-29","London","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","London","SEO/HEO","2070","1880","35090","34020"
"Leaver Dept.","2022","20-29","London","Unknown","80","50","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","AA/AO","120","120","21090","21260"
"Leaver Dept.","2022","20-29","North East (England)","EO","80","80","26890","27570"
"Leaver Dept.","2022","20-29","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","AA/AO","210","210","20810","20980"
"Leaver Dept.","2022","20-29","North West (England)","EO","210","200","25860","25120"
"Leaver Dept.","2022","20-29","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","North West (England)","SEO/HEO","110","110","32290","31990"
"Leaver Dept.","2022","20-29","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","AA/AO","140","140","21520","21260"
"Leaver Dept.","2022","20-29","Scotland","EO","120","120","26750","27570"
"Leaver Dept.","2022","20-29","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","AA/AO","80","70","21540","21570"
"Leaver Dept.","2022","20-29","South East (England)","EO","60","60","26630","26880"
"Leaver Dept.","2022","20-29","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South East (England)","SEO/HEO","70","70","32860","31040"
"Leaver Dept.","2022","20-29","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","AA/AO","140","140","20570","19880"
"Leaver Dept.","2022","20-29","South West (England)","EO","200","200","24490","24100"
"Leaver Dept.","2022","20-29","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","South West (England)","SEO/HEO","190","190","31180","29550"
"Leaver Dept.","2022","20-29","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","SEO/HEO","200","170","32890","32000"
"Leaver Dept.","2022","20-29","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","EO","80","80","26850","27570"
"Leaver Dept.","2022","20-29","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Wales","SEO/HEO","70","70","32340","30980"
"Leaver Dept.","2022","20-29","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","AA/AO","130","130","20480","20440"
"Leaver Dept.","2022","20-29","West Midlands (England)","EO","150","140","25710","25940"
"Leaver Dept.","2022","20-29","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","20-29","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","AA/AO","110","100","20880","21170"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","EO","140","120","26220","27570"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","SEO/HEO","170","110","32720","31990"
"Leaver Dept.","2022","20-29","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","EO","60","60","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East Midlands (England)","SEO/HEO","60","60","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","East of England","SEO/HEO","70","70","35380","36330"
"Leaver Dept.","2022","30-39","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","London","AA/AO","90","80","23990","23780"
"Leaver Dept.","2022","30-39","London","EO","340","300","28870","28670"
"Leaver Dept.","2022","30-39","London","G6/G7","1110","950","57820","54700"
"Leaver Dept.","2022","30-39","London","SCS","110","90","80830","75600"
"Leaver Dept.","2022","30-39","London","SEO/HEO","1360","1230","37440","37300"
"Leaver Dept.","2022","30-39","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","AA/AO","90","90","21090","21260"
"Leaver Dept.","2022","30-39","North East (England)","EO","90","80","27140","27570"
"Leaver Dept.","2022","30-39","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North East (England)","SEO/HEO","80","80","34400","32000"
"Leaver Dept.","2022","30-39","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","AA/AO","130","120","21000","21260"
"Leaver Dept.","2022","30-39","North West (England)","EO","220","220","26140","26670"
"Leaver Dept.","2022","30-39","North West (England)","G6/G7","50","40","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","North West (England)","SEO/HEO","180","170","34470","34530"
"Leaver Dept.","2022","30-39","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","AA/AO","130","120","21700","21260"
"Leaver Dept.","2022","30-39","Scotland","EO","160","160","26870","27570"
"Leaver Dept.","2022","30-39","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Scotland","SEO/HEO","80","80","35910","33930"
"Leaver Dept.","2022","30-39","South East (England)","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","EO","60","60","27550","27220"
"Leaver Dept.","2022","30-39","South East (England)","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South East (England)","SEO/HEO","100","100","37680","38260"
"Leaver Dept.","2022","30-39","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","AA/AO","70","60","20960","20990"
"Leaver Dept.","2022","30-39","South West (England)","EO","70","70","25250","25310"
"Leaver Dept.","2022","30-39","South West (England)","G6/G7","80","80","52450","51690"
"Leaver Dept.","2022","30-39","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","South West (England)","SEO/HEO","330","310","34770","35940"
"Leaver Dept.","2022","30-39","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","G6/G7","60","50","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Unknown","SEO/HEO","90","70","33910","33250"
"Leaver Dept.","2022","30-39","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","EO","80","80","26820","27570"
"Leaver Dept.","2022","30-39","Wales","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Wales","SEO/HEO","100","90","34880","34630"
"Leaver Dept.","2022","30-39","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","AA/AO","90","80","20690","20970"
"Leaver Dept.","2022","30-39","West Midlands (England)","EO","150","140","26140","27570"
"Leaver Dept.","2022","30-39","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","West Midlands (England)","SEO/HEO","110","110","34790","34110"
"Leaver Dept.","2022","30-39","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","EO","110","100","26650","27570"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","G6/G7","90","60","55850","52620"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","SEO/HEO","200","160","34580","35310"
"Leaver Dept.","2022","30-39","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","EO","40","30","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East Midlands (England)","SEO/HEO","60","60","34370","33540"
"Leaver Dept.","2022","40-49","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","EO","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","East of England","SEO/HEO","60","50","36030","36200"
"Leaver Dept.","2022","40-49","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","London","AA/AO","70","60","23350","23720"
"Leaver Dept.","2022","40-49","London","EO","180","160","28800","28650"
"Leaver Dept.","2022","40-49","London","G6/G7","830","700","59850","57680"
"Leaver Dept.","2022","40-49","London","SCS","240","190","89900","85680"
"Leaver Dept.","2022","40-49","London","SEO/HEO","620","540","38600","40070"
"Leaver Dept.","2022","40-49","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","AA/AO","80","70","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","EO","60","50","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North East (England)","SEO/HEO","70","70","35130","34650"
"Leaver Dept.","2022","40-49","North West (England)","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2022","40-49","North West (England)","EO","150","140","26670","27570"
"Leaver Dept.","2022","40-49","North West (England)","G6/G7","90","80","55630","51070"
"Leaver Dept.","2022","40-49","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","North West (England)","SEO/HEO","180","170","35430","35310"
"Leaver Dept.","2022","40-49","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","AA/AO","90","80","21840","21260"
"Leaver Dept.","2022","40-49","Scotland","EO","120","120","27070","27570"
"Leaver Dept.","2022","40-49","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Scotland","SEO/HEO","70","70","37350","35310"
"Leaver Dept.","2022","40-49","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South East (England)","EO","60","60","27450","27570"
"Leaver Dept.","2022","40-49","South East (England)","G6/G7","80","70","57830","53980"
"Leaver Dept.","2022","40-49","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South East (England)","SEO/HEO","100","90","37150","38130"
"Leaver Dept.","2022","40-49","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","EO","70","60","26280","26710"
"Leaver Dept.","2022","40-49","South West (England)","G6/G7","150","140","56480","53570"
"Leaver Dept.","2022","40-49","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","South West (England)","SEO/HEO","230","220","36440","36690"
"Leaver Dept.","2022","40-49","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","SEO/HEO","60","40","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","EO","50","50","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","40-49","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","AA/AO","60","50","20800","20970"
"Leaver Dept.","2022","40-49","West Midlands (England)","EO","90","80","26550","27570"
"Leaver Dept.","2022","40-49","West Midlands (England)","G6/G7","70","60","56960","51120"
"Leaver Dept.","2022","40-49","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","West Midlands (England)","SEO/HEO","110","110","35740","35970"
"Leaver Dept.","2022","40-49","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","EO","70","60","26970","27570"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","G6/G7","130","90","56700","54330"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","SEO/HEO","150","110","35690","36130"
"Leaver Dept.","2022","40-49","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East Midlands (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","50-59","East of England","SCS","[c]","[c]","[c]","[c]"
