"Status","Year","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Tower Hamlets","70","70","39970","39650"
"Leaver CS","2022","Black","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Westminster","230","210","36380","31520"
"Leaver CS","2022","Black","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lambeth","40","30","[c]","[c]"
"Leaver CS","2022","Mixed","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Tower Hamlets","30","30","[c]","[c]"
"Leaver CS","2022","Mixed","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Westminster","160","150","40290","35050"
"Leaver CS","2022","Mixed","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Central Hampshire","[c]","[c]","[c]","[c]"
