"Status","Year","Profession_of_post","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Psychology","Ministry of Justice","White","70","60","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Scottish Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Environment, Food and Rural Affairs","White","60","60","32340","29200"
"Leaver CS","2022","Science and Engineering","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Asian","50","50","35960","33100"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Black","50","40","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Department of Health and Social Care","White","410","370","42750","40060"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Undeclared","60","50","39150","38270"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","Unknown","90","90","27240","24320"
"Leaver CS","2022","Science and Engineering","Ministry of Defence","White","510","490","34910","32870"
"Leaver CS","2022","Science and Engineering","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Attorney General's Departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Transport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Foreign, Commonwealth and Development Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","HM Revenue and Customs","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Home Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Defence","Unknown","90","90","28100","25000"
"Leaver CS","2022","Security","Ministry of Defence","White","450","440","32150","28750"
"Leaver CS","2022","Security","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
