"Status","Year","Disability","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","White","310","270","47610","50500"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","White","260","250","49610","43890"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","White","60","60","56330","55430"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Asian","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","White","370","340","41250","39650"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","White","80","80","41750","35510"
"Leaver CS","2022","Declared non-disabled","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","White","160","150","47340","42470"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","80","80","23140","21300"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","White","470","430","30240","25330"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","White","60","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","White","130","120","46830","43740"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Asian","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","White","630","540","32160","26780"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Asian","490","450","27960","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Black","340","330","28850","31060"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Mixed","180","170","27150","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Other ethnicity","60","60","30130","29290"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Undeclared","200","150","27850","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Unknown","160","130","29770","26120"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","White","4730","4100","27260","27570"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Asian","190","170","41610","33220"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Black","150","140","35940","32330"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","White","1260","1100","41860","37530"
"Leaver CS","2022","Declared non-disabled","Estyn","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","White","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","White","200","110","49940","48500"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","White","170","130","34930","33840"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Asian","220","200","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Black","70","60","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","White","2160","1790","32320","26880"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Asian","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","White","100","100","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Asian","140","120","30900","28650"
"Leaver CS","2022","Declared non-disabled","Home Office","Black","60","60","32870","28680"
"Leaver CS","2022","Declared non-disabled","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Undeclared","60","50","31550","29060"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","White","1120","940","32160","26160"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Asian","90","80","32360","29670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Black","60","60","32470","31780"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Mixed","40","40","[c]","[c]"
