"Status","Year","Profession_of_post","Sexual_orientation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","No function","70","70","27440","22620"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Grants Management","50","40","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","No function","330","310","28610","22680"
"Leaver Dept.","2021","Operational Delivery","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Project Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Heterosexual / straight","Unknown","100","100","33610","29520"
"Leaver Dept.","2021","Other","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","No function","620","600","44970","39340"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Heterosexual / straight","Unknown","220","220","46810","41970"
"Leaver Dept.","2021","Policy","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","No function","90","80","43200","39270"
"Leaver Dept.","2021","Policy","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","No function","90","80","45610","43800"
"Leaver Dept.","2021","Policy","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","No function","500","480","40910","36520"
"Leaver Dept.","2021","Policy","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Project Delivery","190","190","42610","37900"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Heterosexual / straight","Unknown","70","70","38120","32790"
"Leaver Dept.","2021","Project Delivery","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Project Delivery","60","60","41690","37460"
"Leaver Dept.","2021","Project Delivery","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Property","30","30","[c]","[c]"
"Leaver Dept.","2021","Property","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Heterosexual / straight","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","Analysis","60","60","41630","36030"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","LGBO","Unknown","[c]","[c]","[c]","[c]"
