"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Rural Payments Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Rural Payments Agency","Male","Unknown","50","50","23510","21300"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Female","Unknown","90","70","26140","23780"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Courts and Tribunals Service","Male","Unknown","50","40","32330","23780"
"Leaver CS","2022","Scottish Forestry","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Forestry","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Female","Heterosexual / straight","80","70","46660","40240"
"Leaver CS","2022","Scottish Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Female","Unknown","100","90","36660","31540"
"Leaver CS","2022","Scottish Government (excl. agencies)","Male","Heterosexual / straight","100","90","46710","38040"
"Leaver CS","2022","Scottish Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government (excl. agencies)","Male","Unknown","110","100","39290","33540"
"Leaver CS","2022","Scottish Housing Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Housing Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Female","Unknown","70","70","28890","26900"
"Leaver CS","2022","Scottish Prison Service","Male","Heterosexual / straight","80","70","34260","35000"
"Leaver CS","2022","Scottish Prison Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Prison Service","Male","Unknown","160","140","31910","35000"
"Leaver CS","2022","Scottish Public Pensions Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Public Pensions Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Serious Fraud Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Security Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Standards and Testing Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Student Awards Agency for Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Male","Heterosexual / straight","80","80","39100","39860"
"Leaver CS","2022","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Submarine Delivery Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Teaching Regulation Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The Insolvency Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Debt Management Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Female","Heterosexual / straight","300","270","36250","32330"
"Leaver CS","2022","UK Health Security Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Female","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Female","Unknown","140","130","48270","40650"
"Leaver CS","2022","UK Health Security Agency","Male","Heterosexual / straight","140","130","39480","32330"
"Leaver CS","2022","UK Health Security Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Male","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","UK Health Security Agency","Male","Unknown","80","80","54660","47090"
"Leaver CS","2022","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Male","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Heterosexual / straight","160","130","27280","23050"
"Leaver CS","2022","UK Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Female","Unknown","80","60","27050","23050"
"Leaver CS","2022","UK Statistics Authority","Male","Heterosexual / straight","180","140","27850","23130"
"Leaver CS","2022","UK Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Male","Unknown","100","90","29320","23880"
"Leaver CS","2022","UK Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Heterosexual / straight","80","70","27950","22040"
"Leaver CS","2022","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Female","Unknown","50","50","25720","22010"
"Leaver CS","2022","Valuation Office Agency","Male","Heterosexual / straight","60","50","33080","26030"
"Leaver CS","2022","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","Male","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
