"Status","Year","Parent_department","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Ministry of Justice","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Legal","80","60","40560","43460"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Operational Delivery","230","210","32870","30990"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Psychology","50","40","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","SEO/HEO","Unknown","110","90","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Operational Delivery","610","530","[c]","[c]"
"Leaver CS","2021","Ministry of Justice","Unknown","Unknown","50","50","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","AA/AO","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","EO","Operational Delivery","60","60","34520","34300"
"Leaver CS","2021","National Crime Agency","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Operational Delivery","70","60","45570","44830"
"Leaver CS","2021","National Crime Agency","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","EO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Inspector of Education and Training","40","40","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SCS","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","AA/AO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SCS","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SCS","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","AA/AO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","G6/G7","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","AA/AO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","EO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","SCS","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Operational Delivery","180","150","22110","21810"
"Leaver CS","2021","Scottish Government","AA/AO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","AA/AO","Unknown","140","120","22700","22230"
"Leaver CS","2021","Scottish Government","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","EO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","EO","Operational Delivery","120","110","31410","33650"
"Leaver CS","2021","Scottish Government","EO","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","EO","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","EO","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","EO","Unknown","90","80","28850","28170"
"Leaver CS","2021","Scottish Government","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","G6/G7","Unknown","90","80","64820","64060"
"Leaver CS","2021","Scottish Government","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SCS","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
