"Status","Year","Region_ITL2","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Merseyside","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","No function","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Project Delivery","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Department for Work and Pensions","40","40","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","HM Revenue and Customs","90","90","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Home Office","140","120","26370","24310"
"Leaver Dept.","2021","Merseyside","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Counter Fraud","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Digital, Data & Technology","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Human Resources","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Department for Environment, Food and Rural Affairs","30","30","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","No function","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Finance","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Project Delivery","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Security","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Communications","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Digital, Data & Technology","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Finance","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Grants Management","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Human Resources","Cabinet Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Internal Audit","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Department for Work and Pensions","160","150","27250","27570"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","HM Revenue and Customs","170","160","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","Unknown","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Legal","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","HM Revenue and Customs","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","Unknown","Home Office","150","140","40570","34960"
"Leaver Dept.","2021","Outer London - West and North West","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Digital, Data & Technology","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","No function","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Commercial","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","No function","Department for International Trade","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Security","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Foreign, Commonwealth and Development Office","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Human Resources","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Human Resources","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Internal Audit","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Legal","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","No function","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","Project Delivery","Ministry of Defence","[c]","[c]","[c]","[c]"
