"Status","Year","Organisation","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Government Legal Department","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Legal Department","White","Female","80","70","52540","51250"
"Leaver CS","2022","Government Legal Department","White","Male","50","50","53040","50500"
"Leaver CS","2022","Government Property Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Government Property Agency","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Health and Safety Executive","White","Female","80","60","35340","31660"
"Leaver CS","2022","Health and Safety Executive","White","Male","70","60","44170","42880"
"Leaver CS","2022","HM Courts and Tribunals Service","Asian","Female","80","70","25400","22680"
"Leaver CS","2022","HM Courts and Tribunals Service","Asian","Male","50","40","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Black","Female","70","60","25760","23720"
"Leaver CS","2022","HM Courts and Tribunals Service","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Undeclared","Female","40","30","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","Female","380","360","21940","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","Unknown","Male","210","210","22900","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","White","Female","760","620","23800","20970"
"Leaver CS","2022","HM Courts and Tribunals Service","White","Male","360","330","25860","20970"
"Leaver CS","2022","HM Land Registry","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","White","Female","160","120","32030","27130"
"Leaver CS","2022","HM Land Registry","White","Male","100","90","35480","33840"
"Leaver CS","2022","HM Prison and Probation Service","Asian","Female","90","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Asian","Male","80","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Black","Female","130","120","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Black","Male","90","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Mixed","Female","90","80","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Mixed","Male","50","50","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Undeclared","Female","60","60","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Undeclared","Male","70","60","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Female","930","850","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","Unknown","Male","890","850","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","White","Female","2250","2030","[c]","[c]"
"Leaver CS","2022","HM Prison and Probation Service","White","Male","2440","2280","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Asian","Female","160","130","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Asian","Male","130","120","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Black","Female","60","50","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Black","Male","30","30","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Female","80","60","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Undeclared","Male","110","100","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Female","650","550","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","Unknown","Male","620","580","[c]","[c]"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","White","Female","1650","1280","30460","26820"
"Leaver CS","2022","HM Revenue and Customs (excl. agencies)","White","Male","1160","1010","37010","35380"
"Leaver CS","2022","HM Treasury (excl. agencies)","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","White","Female","50","50","[c]","[c]"
"Leaver CS","2022","HM Treasury (excl. agencies)","White","Male","60","60","[c]","[c]"
"Leaver CS","2022","Home Office","Asian","Female","100","80","30610","28650"
"Leaver CS","2022","Home Office","Asian","Male","80","70","31280","27960"
"Leaver CS","2022","Home Office","Black","Female","50","40","[c]","[c]"
"Leaver CS","2022","Home Office","Black","Male","40","30","[c]","[c]"
"Leaver CS","2022","Home Office","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Home Office","Undeclared","Female","60","50","33070","29080"
"Leaver CS","2022","Home Office","Undeclared","Male","70","60","32930","30700"
"Leaver CS","2022","Home Office","Unknown","Female","140","130","28490","25630"
"Leaver CS","2022","Home Office","Unknown","Male","180","170","32920","28650"
"Leaver CS","2022","Home Office","White","Female","670","550","30830","25310"
"Leaver CS","2022","Home Office","White","Male","670","580","33320","27370"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Institute for Apprenticeships and Technical Education","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","White","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","White","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Asian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Black","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Black","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Mixed","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Mixed","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","White","Female","50","40","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","White","Male","60","60","41010","36040"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Asian","Female","40","40","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Asian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Black","Female","[c]","[c]","[c]","[c]"
