"Status","Year","Function_of_post","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","AA/AO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Norwich and East Norfolk","110","100","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Nottingham","150","140","20470","20970"
"Leaver CS","2022","No function","AA/AO","Oxfordshire CC","140","130","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Redbridge and Waltham Forest","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Sefton","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Sheffield","60","50","20840","21260"
"Leaver CS","2022","No function","AA/AO","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Somerset CC","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South and West Derbyshire","50","50","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South Hampshire","190","120","20080","19610"
"Leaver CS","2022","No function","AA/AO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","South West Wales","40","40","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Southampton","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Staffordshire CC","220","210","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Stoke-on-Trent","80","70","20070","20430"
"Leaver CS","2022","No function","AA/AO","Suffolk CC","190","180","21090","21260"
"Leaver CS","2022","No function","AA/AO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Swansea","70","60","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Tower Hamlets","50","40","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Tyneside","400","360","21070","21260"
"Leaver CS","2022","No function","AA/AO","Unknown","330","270","20630","21590"
"Leaver CS","2022","No function","AA/AO","Wakefield","90","80","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Wandsworth","90","80","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Warrington","70","60","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Lothian","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Northamptonshire","110","100","19940","20230"
"Leaver CS","2022","No function","AA/AO","West Surrey","120","110","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","West Sussex (South West)","30","30","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Westminster","220","210","22280","23040"
"Leaver CS","2022","No function","AA/AO","Wiltshire","150","150","19180","19100"
"Leaver CS","2022","No function","AA/AO","Wirral","80","60","21250","21260"
"Leaver CS","2022","No function","AA/AO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","Worcestershire CC","150","140","[c]","[c]"
"Leaver CS","2022","No function","AA/AO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Barking & Dagenham and Havering","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Barnet","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Barnsley, Doncaster and Rotherham","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Bath and North East Somerset, North Somerset and South Gloucestershire","140","120","23420","25050"
"Leaver CS","2022","No function","EO","Bedford","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Berkshire","60","60","28940","29290"
"Leaver CS","2022","No function","EO","Bexley and Greenwich","50","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Birmingham","150","130","26600","27570"
"Leaver CS","2022","No function","EO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Blackpool","60","50","27200","27570"
"Leaver CS","2022","No function","EO","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Bradford","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Brent","50","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Bristol, City of","90","80","26470","27570"
"Leaver CS","2022","No function","EO","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Buckinghamshire","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Calderdale and Kirklees","50","50","27370","27570"
"Leaver CS","2022","No function","EO","Cambridgeshire CC","70","60","26600","27570"
"Leaver CS","2022","No function","EO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Cardiff and Vale of Glamorgan","50","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","City of Edinburgh","60","50","29900","27570"
"Leaver CS","2022","No function","EO","Clackmannanshire and Fife","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Coventry","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Croydon","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Derby","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Devon CC","60","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Dorset","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Durham","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Kent","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","East Sussex CC","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Essex Haven Gateway","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Essex Thames Gateway","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Glasgow City","110","90","27740","27570"
"Leaver CS","2022","No function","EO","Gloucestershire CC","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Greater Manchester North East","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Greater Manchester North West","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Greater Manchester South West","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Hackney and Newham","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Haringey and Islington","60","60","30510","31060"
"Leaver CS","2022","No function","EO","Harrow and Hillingdon","50","50","29170","31060"
"Leaver CS","2022","No function","EO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Heart of Essex","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Hertfordshire CC","90","80","29450","29290"
"Leaver CS","2022","No function","EO","Hounslow and Richmond upon Thames","60","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Kingston upon Hull, City of","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Lambeth","150","150","29100","28230"
"Leaver CS","2022","No function","EO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Leeds","200","180","26170","27150"
"Leaver CS","2022","No function","EO","Leicester","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Leicestershire CC and Rutland","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Lewisham and Southwark","80","80","28920","30720"
"Leaver CS","2022","No function","EO","Lincolnshire CC","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Liverpool","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Manchester","110","100","26360","27570"
"Leaver CS","2022","No function","EO","Medway","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Merton, Kingston upon Thames and Sutton","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Mid Kent","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Mid Lancashire","50","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Milton Keynes","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Monmouthshire and Newport","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","North Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Nottingham","50","50","26600","27570"
"Leaver CS","2022","No function","EO","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Oxfordshire CC","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Peterborough","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Redbridge and Waltham Forest","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Sefton","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Sheffield","50","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South Hampshire","60","60","25810","26350"
"Leaver CS","2022","No function","EO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Staffordshire CC","60","50","[c]","[c]"
"Leaver CS","2022","No function","EO","Stoke-on-Trent","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Suffolk CC","60","60","27210","27570"
"Leaver CS","2022","No function","EO","Sunderland","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Tower Hamlets","80","80","28510","28310"
"Leaver CS","2022","No function","EO","Tyneside","100","90","26550","27570"
"Leaver CS","2022","No function","EO","Unknown","70","60","27630","27570"
"Leaver CS","2022","No function","EO","Wakefield","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Warrington","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","Warwickshire CC","30","30","[c]","[c]"
"Leaver CS","2022","No function","EO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","West Northamptonshire","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","West Surrey","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","West Sussex (North East)","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Westminster","340","300","28220","28310"
"Leaver CS","2022","No function","EO","Wiltshire","60","50","25280","25050"
"Leaver CS","2022","No function","EO","Wirral","40","30","[c]","[c]"
"Leaver CS","2022","No function","EO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","EO","Worcestershire CC","40","40","[c]","[c]"
"Leaver CS","2022","No function","EO","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","40","40","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Birmingham","70","60","57670","54580"
"Leaver CS","2022","No function","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
