"Status","Year","Ethnicity","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Black","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Black","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Black","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Science and Engineering","Female","120","100","35450","34170"
"Leaver Dept.","2022","Black","Science and Engineering","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Unknown","Female","100","90","40930","36800"
"Leaver Dept.","2022","Black","Unknown","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Delivery","Female","170","150","32430","27570"
"Leaver Dept.","2022","Mixed","Operational Delivery","Male","80","80","34060","29870"
"Leaver Dept.","2022","Mixed","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Female","50","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","Policy","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Female","60","50","[c]","[c]"
"Leaver Dept.","2022","Mixed","Unknown","Male","40","30","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Geography","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Inspector of Education and Training","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Tax","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Other ethnicity","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Female","240","220","37580","32330"
"Leaver Dept.","2022","Undeclared","Operational Delivery","Male","190","180","35940","29270"
"Leaver Dept.","2022","Undeclared","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Planning Inspectors","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Female","30","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Policy","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Female","120","110","43260","40070"
"Leaver Dept.","2022","Undeclared","Science and Engineering","Male","60","60","46660","44950"
"Leaver Dept.","2022","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Male","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Female","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Commercial","Male","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Communications","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Female","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Digital, Data and Technology","Male","90","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Female","90","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Finance","Male","80","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
