"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","AA/AO","100","80","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","EO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","SEO/HEO","50","50","[c]","[c]"
"Leaver CS","2021","Unknown","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Glasgow City","AA/AO","100","80","20890","21010"
"Leaver CS","2021","Unknown","Glasgow City","EO","60","50","27030","27570"
"Leaver CS","2021","Unknown","Glasgow City","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Glasgow City","SEO/HEO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","EO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","AA/AO","80","60","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwynedd","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","AA/AO","130","100","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","EO","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hertfordshire","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Hounslow and Richmond upon Thames","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kensington & Chelsea and Hammersmith & Fulham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Kingston upon Hull, City of","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","AA/AO","90","80","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","EO","110","80","27220","27570"
"Leaver CS","2021","Unknown","Leeds","G6/G7","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","SEO/HEO","90","60","[c]","[c]"
"Leaver CS","2021","Unknown","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicester","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Leicester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","EO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","EO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","AA/AO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","EO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Manchester","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","AA/AO","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","EO","30","20","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","AA/AO","110","80","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","AA/AO","50","30","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","AA/AO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","EO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Perth and Kinross and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","AA/AO","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Peterborough","SEO/HEO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Powys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sandwell","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","AA/AO","100","80","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","EO","50","40","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","AA/AO","120","90","20760","21010"
"Leaver CS","2021","Unknown","Sheffield","EO","70","50","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","SEO/HEO","70","60","[c]","[c]"
"Leaver CS","2021","Unknown","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Shropshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Ayrshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South Lanarkshire","AA/AO","70","50","[c]","[c]"
