"Status","Year","Sex","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","Greater Manchester","White","130","130","31040","27570"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Hampshire and Isle of Wight","White","90","80","33060","29360"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - East","White","120","110","47650","41970"
"Leaver Dept.","2021","Female","Inner London - West","Asian","240","230","41010","35200"
"Leaver Dept.","2021","Female","Inner London - West","Black","160","150","37480","34950"
"Leaver Dept.","2021","Female","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - West","Mixed","100","100","43310","39040"
"Leaver Dept.","2021","Female","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Inner London - West","Undeclared","70","60","42080","39650"
"Leaver Dept.","2021","Female","Inner London - West","Unknown","710","590","43010","38750"
"Leaver Dept.","2021","Female","Inner London - West","White","1170","1080","47610","42890"
"Leaver Dept.","2021","Female","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Kent","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lancashire","White","70","70","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Merseyside","White","170","150","29850","25040"
"Leaver Dept.","2021","Female","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","White","200","190","26460","23850"
"Leaver Dept.","2021","Female","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","White","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","White","70","70","34140","30830"
"Leaver Dept.","2021","Female","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","White","80","80","26090","22860"
"Leaver Dept.","2021","Female","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","Unknown","220","220","33340","32000"
"Leaver Dept.","2021","Female","Unknown","White","130","130","36660","32000"
"Leaver Dept.","2021","Female","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","White","130","120","26640","25990"
"Leaver Dept.","2021","Female","West Midlands","Asian","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","White","90","80","31710","27570"
"Leaver Dept.","2021","Female","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
