"Status","Year","Sex","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Female","Southern Scotland","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Department for Work and Pensions","70","60","26110","27570"
"Leaver CS","2022","Female","Southern Scotland","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","HM Revenue and Customs","140","100","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Southern Scotland","Scottish Government","60","50","29210","24720"
"Leaver CS","2022","Female","Southern Scotland","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs","40","40","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department for Work and Pensions","180","160","26240","27570"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Department of Health and Social Care","40","30","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Ministry of Justice","190","170","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Department for Work and Pensions","110","80","25980","24350"
"Leaver CS","2022","Female","Tees Valley and Durham","HM Land Registry","30","20","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","HM Revenue and Customs","50","40","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Home Office","40","30","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Ministry of Justice","130","120","[c]","[c]"
"Leaver CS","2022","Female","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Cabinet Office","40","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department for Transport","250","190","23170","21840"
"Leaver CS","2022","Female","Unknown","Department for Work and Pensions","50","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Department of Health and Social Care","60","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Ministry of Defence","40","40","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Ministry of Justice","180","160","[c]","[c]"
"Leaver CS","2022","Female","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Unknown","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Department for Work and Pensions","190","150","24910","21260"
"Leaver CS","2022","Female","West Central Scotland","HM Revenue and Customs","140","100","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Ministry of Defence","70","60","28530","23380"
"Leaver CS","2022","Female","West Central Scotland","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Central Scotland","Scottish Government","120","110","32200","26900"
"Leaver CS","2022","Female","West Midlands","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Education","30","30","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Department for Work and Pensions","240","200","25880","27570"
"Leaver CS","2022","Female","West Midlands","Department of Health and Social Care","110","90","43450","37490"
"Leaver CS","2022","Female","West Midlands","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","HM Revenue and Customs","140","120","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Ministry of Justice","200","180","23920","20970"
"Leaver CS","2022","Female","West Midlands","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Midlands","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Department for Work and Pensions","170","130","23990","21260"
"Leaver CS","2022","Female","West Wales and The Valleys","Estyn","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Ministry of Justice","90","70","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Wales and The Valleys","Welsh Government","60","50","36290","34490"
"Leaver CS","2022","Female","West Yorkshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Department for Work and Pensions","250","210","28400","27570"
"Leaver CS","2022","Female","West Yorkshire","Department of Health and Social Care","250","170","32190","28590"
"Leaver CS","2022","Female","West Yorkshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","HM Revenue and Customs","240","200","23250","22040"
"Leaver CS","2022","Female","West Yorkshire","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Ministry of Justice","250","230","26030","20970"
"Leaver CS","2022","Female","West Yorkshire","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","West Yorkshire","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department for Work and Pensions","50","50","29100","29290"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Male","Bedfordshire and Hertfordshire","HM Revenue and Customs","[c]","[c]","[c]","[c]"
