"Status","Year","Region_ITL1","Disability","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","South East (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared disabled","White","40","40","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Declared non-disabled","White","210","200","33510","29290"
"Leaver Dept.","2021","South East (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared disabled","White","70","70","32520","30660"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Declared non-disabled","White","460","440","34790","31950"
"Leaver Dept.","2021","South West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","120","120","34660","31580"
"Leaver Dept.","2021","South West (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","White","180","180","38970","32000"
"Leaver Dept.","2021","Unknown","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","390","390","33920","32000"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared disabled","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Declared non-disabled","White","310","300","31000","27570"
"Leaver Dept.","2021","Wales","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","White","40","40","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Asian","90","90","23450","21170"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Declared non-disabled","White","180","180","29540","26550"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Unknown","100","100","29550","22570"
"Leaver Dept.","2021","West Midlands (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared disabled","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Declared non-disabled","White","270","260","34580","30830"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Unknown","170","140","34080","31680"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared disabled","White","50","50","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Asian","50","50","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Black","30","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Declared non-disabled","White","290","280","32260","27570"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","80","80","28890","24880"
"Leaver Dept.","2022","East Midlands (England)","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared disabled","White","30","30","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared non-disabled","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared non-disabled","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","East of England","Declared non-disabled","Mixed","[c]","[c]","[c]","[c]"
