"Status","Year","Region_ITL1","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Midlands (England)","Ministry of Defence","Female","80","80","29430","26350"
"Leaver CS","2022","West Midlands (England)","Ministry of Defence","Male","140","130","30710","29200"
"Leaver CS","2022","West Midlands (England)","Ministry of Justice","Female","480","430","23460","20970"
"Leaver CS","2022","West Midlands (England)","Ministry of Justice","Male","440","420","25610","20970"
"Leaver CS","2022","West Midlands (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Attorney General's Departments","Female","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office","Female","30","20","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Cabinet Office","Male","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education","Female","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Education","Male","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Female","50","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Environment, Food and Rural Affairs","Male","40","40","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Transport","Male","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions","Female","520","440","27240","27570"
"Leaver CS","2022","Yorkshire and The Humber","Department for Work and Pensions","Male","380","350","29650","27570"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care","Female","260","180","32960","28590"
"Leaver CS","2022","Yorkshire and The Humber","Department of Health and Social Care","Male","130","70","40990","34480"
"Leaver CS","2022","Yorkshire and The Humber","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs","Female","250","200","24060","22040"
"Leaver CS","2022","Yorkshire and The Humber","HM Revenue and Customs","Male","210","190","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Home Office","Female","80","70","28960","25310"
"Leaver CS","2022","Yorkshire and The Humber","Home Office","Male","100","90","29280","25040"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence","Female","70","60","26820","23280"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Defence","Male","140","130","30910","29200"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Justice","Female","490","430","26290","20970"
"Leaver CS","2022","Yorkshire and The Humber","Ministry of Justice","Male","480","440","28170","21170"
"Leaver CS","2022","Yorkshire and The Humber","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","HM Revenue and Customs","Female","30","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","HM Revenue and Customs","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Justice","Female","70","70","22880","21170"
"Leaver Dept.","2021","East Midlands (England)","Ministry of Justice","Male","40","40","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Attorney General's Departments","Female","100","90","43150","39100"
"Leaver Dept.","2021","London","Attorney General's Departments","Male","50","50","47090","50000"
"Leaver Dept.","2021","London","Cabinet Office","Female","370","370","44700","38320"
"Leaver Dept.","2021","London","Cabinet Office","Male","290","290","47680","43200"
"Leaver Dept.","2021","London","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Department for Business, Energy and Industrial Strategy","Female","210","200","46350","40220"
"Leaver Dept.","2021","London","Department for Business, Energy and Industrial Strategy","Male","220","210","47380","40880"
"Leaver Dept.","2021","London","Department for Digital, Culture, Media and Sport","Female","120","120","47670","49600"
"Leaver Dept.","2021","London","Department for Digital, Culture, Media and Sport","Male","90","90","45880","49600"
"Leaver Dept.","2021","London","Department for Education","Female","110","110","46280","42660"
