"Status","Year","Region_ITL2","Ethnicity","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","West Yorkshire","Asian","Declared non-disabled","120","110","27910","27570"
"Leaver CS","2022","West Yorkshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Black","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Unknown","440","350","31130","26480"
"Leaver CS","2022","West Yorkshire","White","Declared disabled","140","110","27770","26120"
"Leaver CS","2022","West Yorkshire","White","Declared non-disabled","820","700","31590","27570"
"Leaver CS","2022","West Yorkshire","White","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","West Yorkshire","White","Unknown","110","70","33780","31780"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","Cumbria","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","White","Declared non-disabled","70","70","28440","24000"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","White","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","Devon","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other ethnicity","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","White","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","White","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Asian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Asian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Black","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Black","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Chinese","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Chinese","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Mixed","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Mixed","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Other ethnicity","Declared disabled","[c]","[c]","[c]","[c]"
