"Status","Year","Responsibility_level","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","EO","Unknown","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Nottingham","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Peterborough","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Sandwell","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Sefton","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Sheffield","70","50","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South Lanarkshire","30","20","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Suffolk","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Sunderland","60","50","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Tower Hamlets","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Tyneside","140","120","27160","27570"
"Leaver CS","2021","EO","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Northamptonshire","50","40","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Westminster","120","70","28790","30300"
"Leaver CS","2021","EO","Unknown","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Wolverhampton","40","30","[c]","[c]"
"Leaver CS","2021","EO","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","EO","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Commercial","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Communications","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Corporate Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Corporate Finance","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Corporate Finance","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Counter Fraud","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Westminster","30","30","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Economics","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Finance","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Human Resources","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Inspector of Education and Training","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Intelligence Analysis","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Intelligence Analysis","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Intelligence Analysis","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Internal Audit","York","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","International Trade","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","G6/G7","Legal","Bromley","[c]","[c]","[c]","[c]"
